llm_name,method_name,case_id,candidate_path,ground_truth_path,embedding_model,similarity_threshold,relaxed_similarity_threshold,ground_truth_states,candidate_states,matched_state_pairs,missing_ground_truth_states,extra_candidate_states,ground_truth_state_count,candidate_state_count,matched_state_count,missing_state_count,extra_state_count,semantic_state_precision,semantic_state_recall,semantic_state_f1
Llama_3.1_8B,syntax_grounded_repair,case_54_weather_station_system,final_results/runs/open_source__llama31_8b_instruct__few_shot_validation_generator_critic_repair__syntax_grounded/case_54_weather_station_system/run_01.puml,dataset/case_54_weather_station_system/diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.480000,"[""Collecting"",""Configuring"",""Controlled"",""Operation"",""Running"",""Shutdown"",""Summarizing"",""Testing"",""Transmitting""]","[""ConfigMode"",""Controlled"",""DataCollection"",""Running"",""ShutDown"",""StatusChecking"",""SummaryPreparation""]","[{""ground_truth_state"":""Collecting"",""candidate_state"":""DataCollection"",""ground_truth_normalized"":""collect"",""candidate_normalized"":""data collection"",""similarity"":0.490737,""match_type"":""relaxed""},{""ground_truth_state"":""Configuring"",""candidate_state"":""ConfigMode"",""ground_truth_normalized"":""configuring"",""candidate_normalized"":""config mode"",""similarity"":0.674064,""match_type"":""relaxed""},{""ground_truth_state"":""Controlled"",""candidate_state"":""Controlled"",""ground_truth_normalized"":""controlled"",""candidate_normalized"":""controlled"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Running"",""candidate_state"":""Running"",""ground_truth_normalized"":""running"",""candidate_normalized"":""running"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Shutdown"",""candidate_state"":""ShutDown"",""ground_truth_normalized"":""shutdown"",""candidate_normalized"":""shut down"",""similarity"":0.807082,""match_type"":""strict""},{""ground_truth_state"":""Summarizing"",""candidate_state"":""SummaryPreparation"",""ground_truth_normalized"":""summarizing"",""candidate_normalized"":""summary preparation"",""similarity"":0.577728,""match_type"":""relaxed""}]","[""Operation"",""Testing"",""Transmitting""]","[""StatusChecking""]",9,7,6,3,1,0.857143,0.666667,0.75
Mistral,baseline_repair,case_54_weather_station_system,final_results/runs/open_source__mistral__rag_validation_generator_critic_repair/case_54_weather_station_system/run_01.puml,dataset/case_54_weather_station_system/diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.480000,"[""Collecting"",""Configuring"",""Controlled"",""Operation"",""Running"",""Shutdown"",""Summarizing"",""Testing"",""Transmitting""]","[""Configuration"",""ConfigurationMode"",""ControlledMode"",""ControlledModeOn"",""DataCollecting"",""DataCollection"",""Running"",""RunningFromShutdown"",""Shutdown"",""ShuttingDown"",""StatusChecking"",""StatusCheckingMode"",""SummaryPreparation"",""WeatherSummaryRequested""]","[{""ground_truth_state"":""Collecting"",""candidate_state"":""DataCollecting"",""ground_truth_normalized"":""collect"",""candidate_normalized"":""data collect"",""similarity"":0.642964,""match_type"":""relaxed_lexical""},{""ground_truth_state"":""Configuring"",""candidate_state"":""Configuration"",""ground_truth_normalized"":""configuring"",""candidate_normalized"":""configuration"",""similarity"":0.868244,""match_type"":""strict""},{""ground_truth_state"":""Controlled"",""candidate_state"":""ControlledMode"",""ground_truth_normalized"":""controlled"",""candidate_normalized"":""controlled mode"",""similarity"":0.720561,""match_type"":""relaxed_lexical""},{""ground_truth_state"":""Running"",""candidate_state"":""Running"",""ground_truth_normalized"":""running"",""candidate_normalized"":""running"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Shutdown"",""candidate_state"":""Shutdown"",""ground_truth_normalized"":""shutdown"",""candidate_normalized"":""shutdown"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Summarizing"",""candidate_state"":""SummaryPreparation"",""ground_truth_normalized"":""summarizing"",""candidate_normalized"":""summary preparation"",""similarity"":0.577728,""match_type"":""relaxed""}]","[""Operation"",""Testing"",""Transmitting""]","[""ConfigurationMode"",""ControlledModeOn"",""DataCollection"",""RunningFromShutdown"",""ShuttingDown"",""StatusChecking"",""StatusCheckingMode"",""WeatherSummaryRequested""]",9,14,6,3,8,0.428571,0.666667,0.521739
Mistral,rag,case_54_weather_station_system,final_results/runs/open_source__mistral__rag/case_54_weather_station_system/run_01.puml,dataset/case_54_weather_station_system/diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.480000,"[""Collecting"",""Configuring"",""Controlled"",""Operation"",""Running"",""Shutdown"",""Summarizing"",""Testing"",""Transmitting""]","[""Configuration"",""ConfigurationMode"",""ControlledMode"",""ControlledModeOn"",""DataCollecting"",""DataCollection"",""Running"",""RunningFromShutdown"",""Shutdown"",""ShuttingDown"",""StatusChecking"",""StatusCheckingMode"",""SummaryPreparation"",""WeatherSummaryRequested""]","[{""ground_truth_state"":""Collecting"",""candidate_state"":""DataCollecting"",""ground_truth_normalized"":""collect"",""candidate_normalized"":""data collect"",""similarity"":0.642964,""match_type"":""relaxed_lexical""},{""ground_truth_state"":""Configuring"",""candidate_state"":""Configuration"",""ground_truth_normalized"":""configuring"",""candidate_normalized"":""configuration"",""similarity"":0.868244,""match_type"":""strict""},{""ground_truth_state"":""Controlled"",""candidate_state"":""ControlledMode"",""ground_truth_normalized"":""controlled"",""candidate_normalized"":""controlled mode"",""similarity"":0.720561,""match_type"":""relaxed_lexical""},{""ground_truth_state"":""Running"",""candidate_state"":""Running"",""ground_truth_normalized"":""running"",""candidate_normalized"":""running"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Shutdown"",""candidate_state"":""Shutdown"",""ground_truth_normalized"":""shutdown"",""candidate_normalized"":""shutdown"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Summarizing"",""candidate_state"":""SummaryPreparation"",""ground_truth_normalized"":""summarizing"",""candidate_normalized"":""summary preparation"",""similarity"":0.577728,""match_type"":""relaxed""}]","[""Operation"",""Testing"",""Transmitting""]","[""ConfigurationMode"",""ControlledModeOn"",""DataCollection"",""RunningFromShutdown"",""ShuttingDown"",""StatusChecking"",""StatusCheckingMode"",""WeatherSummaryRequested""]",9,14,6,3,8,0.428571,0.666667,0.521739
Mistral,syntax_grounded_repair,case_54_weather_station_system,final_results/runs/open_source__mistral__rag_validation_generator_critic_repair__syntax_grounded/case_54_weather_station_system/run_01.puml,dataset/case_54_weather_station_system/diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.480000,"[""Collecting"",""Configuring"",""Controlled"",""Operation"",""Running"",""Shutdown"",""Summarizing"",""Testing"",""Transmitting""]","[""Configuration"",""ConfigurationMode"",""ControlledModeOn"",""DataCollecting"",""DataCollection"",""Running"",""RunningFromShutdown"",""ShuttingDown"",""StatusChecking"",""StatusCheckingMode"",""WeatherSummaryRequested""]","[{""ground_truth_state"":""Collecting"",""candidate_state"":""DataCollecting"",""ground_truth_normalized"":""collect"",""candidate_normalized"":""data collect"",""similarity"":0.642964,""match_type"":""relaxed_lexical""},{""ground_truth_state"":""Configuring"",""candidate_state"":""Configuration"",""ground_truth_normalized"":""configuring"",""candidate_normalized"":""configuration"",""similarity"":0.868244,""match_type"":""strict""},{""ground_truth_state"":""Controlled"",""candidate_state"":""ControlledModeOn"",""ground_truth_normalized"":""controlled"",""candidate_normalized"":""controlled mode on"",""similarity"":0.672445,""match_type"":""relaxed_lexical""},{""ground_truth_state"":""Running"",""candidate_state"":""Running"",""ground_truth_normalized"":""running"",""candidate_normalized"":""running"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Shutdown"",""candidate_state"":""ShuttingDown"",""ground_truth_normalized"":""shutdown"",""candidate_normalized"":""shutting down"",""similarity"":0.911447,""match_type"":""strict""}]","[""Operation"",""Summarizing"",""Testing"",""Transmitting""]","[""ConfigurationMode"",""DataCollection"",""RunningFromShutdown"",""StatusChecking"",""StatusCheckingMode"",""WeatherSummaryRequested""]",9,11,5,4,6,0.454545,0.555556,0.5
Qwen_2.5_7B,baseline_repair,case_54_weather_station_system,final_results/runs/open_source__qwen25_7b_instruct__rag_validation_generator_critic_repair/case_54_weather_station_system/run_01.puml,dataset/case_54_weather_station_system/diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.480000,"[""Collecting"",""Configuring"",""Controlled"",""Operation"",""Running"",""Shutdown"",""Summarizing"",""Testing"",""Transmitting""]","[""Configuring"",""ControlledMode"",""DataCollection"",""Running"",""Shutdown"",""StatusChecking"",""SummaryPreparation""]","[{""ground_truth_state"":""Collecting"",""candidate_state"":""DataCollection"",""ground_truth_normalized"":""collect"",""candidate_normalized"":""data collection"",""similarity"":0.490737,""match_type"":""relaxed""},{""ground_truth_state"":""Configuring"",""candidate_state"":""Configuring"",""ground_truth_normalized"":""configuring"",""candidate_normalized"":""configuring"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Controlled"",""candidate_state"":""ControlledMode"",""ground_truth_normalized"":""controlled"",""candidate_normalized"":""controlled mode"",""similarity"":0.720561,""match_type"":""relaxed_lexical""},{""ground_truth_state"":""Running"",""candidate_state"":""Running"",""ground_truth_normalized"":""running"",""candidate_normalized"":""running"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Shutdown"",""candidate_state"":""Shutdown"",""ground_truth_normalized"":""shutdown"",""candidate_normalized"":""shutdown"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Summarizing"",""candidate_state"":""SummaryPreparation"",""ground_truth_normalized"":""summarizing"",""candidate_normalized"":""summary preparation"",""similarity"":0.577728,""match_type"":""relaxed""}]","[""Operation"",""Testing"",""Transmitting""]","[""StatusChecking""]",9,7,6,3,1,0.857143,0.666667,0.75
Qwen_2.5_7B,rag,case_54_weather_station_system,final_results/runs/open_source__qwen25_7b_instruct__rag/case_54_weather_station_system/run_01.puml,dataset/case_54_weather_station_system/diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.480000,"[""Collecting"",""Configuring"",""Controlled"",""Operation"",""Running"",""Shutdown"",""Summarizing"",""Testing"",""Transmitting""]","[""Configuring"",""ControlledMode"",""DataCollection"",""Running"",""Shutdown"",""StatusChecking"",""SummaryPreparation""]","[{""ground_truth_state"":""Collecting"",""candidate_state"":""DataCollection"",""ground_truth_normalized"":""collect"",""candidate_normalized"":""data collection"",""similarity"":0.490737,""match_type"":""relaxed""},{""ground_truth_state"":""Configuring"",""candidate_state"":""Configuring"",""ground_truth_normalized"":""configuring"",""candidate_normalized"":""configuring"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Controlled"",""candidate_state"":""ControlledMode"",""ground_truth_normalized"":""controlled"",""candidate_normalized"":""controlled mode"",""similarity"":0.720561,""match_type"":""relaxed_lexical""},{""ground_truth_state"":""Running"",""candidate_state"":""Running"",""ground_truth_normalized"":""running"",""candidate_normalized"":""running"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Shutdown"",""candidate_state"":""Shutdown"",""ground_truth_normalized"":""shutdown"",""candidate_normalized"":""shutdown"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Summarizing"",""candidate_state"":""SummaryPreparation"",""ground_truth_normalized"":""summarizing"",""candidate_normalized"":""summary preparation"",""similarity"":0.577728,""match_type"":""relaxed""}]","[""Operation"",""Testing"",""Transmitting""]","[""StatusChecking""]",9,7,6,3,1,0.857143,0.666667,0.75
Qwen_2.5_7B,syntax_grounded_repair,case_54_weather_station_system,final_results/runs/open_source__qwen25_7b_instruct__rag_validation_generator_critic_repair__syntax_grounded_no_rules_original_rag/case_54_weather_station_system/run_01.puml,dataset/case_54_weather_station_system/diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.480000,"[""Collecting"",""Configuring"",""Controlled"",""Operation"",""Running"",""Shutdown"",""Summarizing"",""Testing"",""Transmitting""]","[""Configuring"",""ControlledMode"",""DataCollection"",""Running"",""Shutdown"",""StatusChecking"",""SummaryPreparation""]","[{""ground_truth_state"":""Collecting"",""candidate_state"":""DataCollection"",""ground_truth_normalized"":""collect"",""candidate_normalized"":""data collection"",""similarity"":0.490737,""match_type"":""relaxed""},{""ground_truth_state"":""Configuring"",""candidate_state"":""Configuring"",""ground_truth_normalized"":""configuring"",""candidate_normalized"":""configuring"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Controlled"",""candidate_state"":""ControlledMode"",""ground_truth_normalized"":""controlled"",""candidate_normalized"":""controlled mode"",""similarity"":0.720561,""match_type"":""relaxed_lexical""},{""ground_truth_state"":""Running"",""candidate_state"":""Running"",""ground_truth_normalized"":""running"",""candidate_normalized"":""running"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Shutdown"",""candidate_state"":""Shutdown"",""ground_truth_normalized"":""shutdown"",""candidate_normalized"":""shutdown"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Summarizing"",""candidate_state"":""SummaryPreparation"",""ground_truth_normalized"":""summarizing"",""candidate_normalized"":""summary preparation"",""similarity"":0.577728,""match_type"":""relaxed""}]","[""Operation"",""Testing"",""Transmitting""]","[""StatusChecking""]",9,7,6,3,1,0.857143,0.666667,0.75
DeepSeek_R1_14B,baseline_repair,case_59_atm_1,final_results/runs/open_source__deepseek_r1_14b__few_shot_validation_generator_critic_repair/case_59_atm_1/run_01.puml,dataset/case_59_atm_1/diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.480000,"[""EnterAmount <<extended>>"",""ReadAmount <<extended>>"",""ReleaseCard <<extended>>"",""SelectAmount <<extended>>""]","[""Cancel Transaction"",""Check Balance"",""Dispense Cash"",""Enter Custom Amount"",""Insert Card"",""Return Card"",""Select Amount"",""Select Predefined Amount""]","[{""ground_truth_state"":""EnterAmount <<extended>>"",""candidate_state"":""Enter Custom Amount"",""ground_truth_normalized"":""enter amount <<extended>>"",""candidate_normalized"":""enter custom amount"",""similarity"":0.66988,""match_type"":""relaxed""},{""ground_truth_state"":""ReleaseCard <<extended>>"",""candidate_state"":""Insert Card"",""ground_truth_normalized"":""release card <<extended>>"",""candidate_normalized"":""insert card"",""similarity"":0.542683,""match_type"":""relaxed""},{""ground_truth_state"":""SelectAmount <<extended>>"",""candidate_state"":""Select Amount"",""ground_truth_normalized"":""select amount <<extended>>"",""candidate_normalized"":""select amount"",""similarity"":0.824091,""match_type"":""strict""}]","[""ReadAmount <<extended>>""]","[""Cancel Transaction"",""Check Balance"",""Dispense Cash"",""Return Card"",""Select Predefined Amount""]",4,8,3,1,5,0.375,0.75,0.5
DeepSeek_R1_14B,few_shot,case_59_atm_1,final_results/runs/open_source__deepseek_r1_14b__few_shot/case_59_atm_1/run_01.puml,dataset/case_59_atm_1/diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.480000,"[""EnterAmount <<extended>>"",""ReadAmount <<extended>>"",""ReleaseCard <<extended>>"",""SelectAmount <<extended>>""]","[""Cancel Transaction"",""Check Balance"",""Dispense Cash"",""Enter Custom Amount"",""Insert Card"",""Return Card"",""Select Amount"",""Select Predefined Amount""]","[{""ground_truth_state"":""EnterAmount <<extended>>"",""candidate_state"":""Enter Custom Amount"",""ground_truth_normalized"":""enter amount <<extended>>"",""candidate_normalized"":""enter custom amount"",""similarity"":0.66988,""match_type"":""relaxed""},{""ground_truth_state"":""ReleaseCard <<extended>>"",""candidate_state"":""Insert Card"",""ground_truth_normalized"":""release card <<extended>>"",""candidate_normalized"":""insert card"",""similarity"":0.542683,""match_type"":""relaxed""},{""ground_truth_state"":""SelectAmount <<extended>>"",""candidate_state"":""Select Amount"",""ground_truth_normalized"":""select amount <<extended>>"",""candidate_normalized"":""select amount"",""similarity"":0.824091,""match_type"":""strict""}]","[""ReadAmount <<extended>>""]","[""Cancel Transaction"",""Check Balance"",""Dispense Cash"",""Return Card"",""Select Predefined Amount""]",4,8,3,1,5,0.375,0.75,0.5
DeepSeek_R1_14B,syntax_grounded_repair,case_59_atm_1,final_results/runs/open_source__deepseek_r1_14b__few_shot_validation_generator_critic_repair__syntax_grounded_no_rules/case_59_atm_1/run_01.puml,dataset/case_59_atm_1/diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.480000,"[""EnterAmount <<extended>>"",""ReadAmount <<extended>>"",""ReleaseCard <<extended>>"",""SelectAmount <<extended>>""]","[""Cancel Transaction"",""Check Balance"",""Dispense Cash"",""Enter Custom Amount"",""Insert Card"",""Return Card"",""Select Amount"",""Select Predefined Amount""]","[{""ground_truth_state"":""EnterAmount <<extended>>"",""candidate_state"":""Enter Custom Amount"",""ground_truth_normalized"":""enter amount <<extended>>"",""candidate_normalized"":""enter custom amount"",""similarity"":0.66988,""match_type"":""relaxed""},{""ground_truth_state"":""ReleaseCard <<extended>>"",""candidate_state"":""Insert Card"",""ground_truth_normalized"":""release card <<extended>>"",""candidate_normalized"":""insert card"",""similarity"":0.542683,""match_type"":""relaxed""},{""ground_truth_state"":""SelectAmount <<extended>>"",""candidate_state"":""Select Amount"",""ground_truth_normalized"":""select amount <<extended>>"",""candidate_normalized"":""select amount"",""similarity"":0.824091,""match_type"":""strict""}]","[""ReadAmount <<extended>>""]","[""Cancel Transaction"",""Check Balance"",""Dispense Cash"",""Return Card"",""Select Predefined Amount""]",4,8,3,1,5,0.375,0.75,0.5
Llama_3.1_8B,baseline_repair,case_59_atm_1,final_results/runs/open_source__llama31_8b_instruct__few_shot_validation_generator_critic_repair/case_59_atm_1/run_01.puml,dataset/case_59_atm_1/diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.480000,"[""EnterAmount <<extended>>"",""ReadAmount <<extended>>"",""ReleaseCard <<extended>>"",""SelectAmount <<extended>>""]","[""Cancel Transaction"",""Custom Amount"",""Idle"",""Select Amount"",""Transaction Completed""]","[{""ground_truth_state"":""EnterAmount <<extended>>"",""candidate_state"":""Custom Amount"",""ground_truth_normalized"":""enter amount <<extended>>"",""candidate_normalized"":""custom amount"",""similarity"":0.549015,""match_type"":""relaxed""},{""ground_truth_state"":""SelectAmount <<extended>>"",""candidate_state"":""Select Amount"",""ground_truth_normalized"":""select amount <<extended>>"",""candidate_normalized"":""select amount"",""similarity"":0.824091,""match_type"":""strict""}]","[""ReadAmount <<extended>>"",""ReleaseCard <<extended>>""]","[""Cancel Transaction"",""Idle"",""Transaction Completed""]",4,5,2,2,3,0.4,0.5,0.444444
Llama_3.1_8B,few_shot,case_59_atm_1,final_results/runs/open_source__llama31_8b_instruct__few_shot/case_59_atm_1/run_01.puml,dataset/case_59_atm_1/diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.480000,"[""EnterAmount <<extended>>"",""ReadAmount <<extended>>"",""ReleaseCard <<extended>>"",""SelectAmount <<extended>>""]","[""Cancel Transaction"",""Custom Amount"",""Idle"",""Select Amount"",""Transaction Completed""]","[{""ground_truth_state"":""EnterAmount <<extended>>"",""candidate_state"":""Custom Amount"",""ground_truth_normalized"":""enter amount <<extended>>"",""candidate_normalized"":""custom amount"",""similarity"":0.549015,""match_type"":""relaxed""},{""ground_truth_state"":""SelectAmount <<extended>>"",""candidate_state"":""Select Amount"",""ground_truth_normalized"":""select amount <<extended>>"",""candidate_normalized"":""select amount"",""similarity"":0.824091,""match_type"":""strict""}]","[""ReadAmount <<extended>>"",""ReleaseCard <<extended>>""]","[""Cancel Transaction"",""Idle"",""Transaction Completed""]",4,5,2,2,3,0.4,0.5,0.444444
Llama_3.1_8B,syntax_grounded_repair,case_59_atm_1,final_results/runs/open_source__llama31_8b_instruct__few_shot_validation_generator_critic_repair__syntax_grounded/case_59_atm_1/run_01.puml,dataset/case_59_atm_1/diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.480000,"[""EnterAmount <<extended>>"",""ReadAmount <<extended>>"",""ReleaseCard <<extended>>"",""SelectAmount <<extended>>""]","[""Cancel Transaction"",""Custom Amount"",""Idle"",""Select Amount"",""Transaction Completed""]","[{""ground_truth_state"":""EnterAmount <<extended>>"",""candidate_state"":""Custom Amount"",""ground_truth_normalized"":""enter amount <<extended>>"",""candidate_normalized"":""custom amount"",""similarity"":0.549015,""match_type"":""relaxed""},{""ground_truth_state"":""SelectAmount <<extended>>"",""candidate_state"":""Select Amount"",""ground_truth_normalized"":""select amount <<extended>>"",""candidate_normalized"":""select amount"",""similarity"":0.824091,""match_type"":""strict""}]","[""ReadAmount <<extended>>"",""ReleaseCard <<extended>>""]","[""Cancel Transaction"",""Idle"",""Transaction Completed""]",4,5,2,2,3,0.4,0.5,0.444444
Mistral,baseline_repair,case_59_atm_1,final_results/runs/open_source__mistral__rag_validation_generator_critic_repair/case_59_atm_1/run_01.puml,dataset/case_59_atm_1/diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.480000,"[""EnterAmount <<extended>>"",""ReadAmount <<extended>>"",""ReleaseCard <<extended>>"",""SelectAmount <<extended>>""]","[""Cancelling Transaction"",""Dispensing Cash"",""Ejecting Card"",""Entering Custom Amount"",""Printing Receipt"",""Processing Withdrawal"",""Choosing Amount"",""Selecting Predefined Amount"",""Waiting for Input""]","[{""ground_truth_state"":""EnterAmount <<extended>>"",""candidate_state"":""Entering Custom Amount"",""ground_truth_normalized"":""enter amount <<extended>>"",""candidate_normalized"":""enter custom amount"",""similarity"":0.66988,""match_type"":""relaxed""},{""ground_truth_state"":""ReleaseCard <<extended>>"",""candidate_state"":""Ejecting Card"",""ground_truth_normalized"":""release card <<extended>>"",""candidate_normalized"":""ejecting card"",""similarity"":0.566436,""match_type"":""relaxed""},{""ground_truth_state"":""SelectAmount <<extended>>"",""candidate_state"":""Choosing Amount"",""ground_truth_normalized"":""select amount <<extended>>"",""candidate_normalized"":""select amount"",""similarity"":0.824091,""match_type"":""strict""}]","[""ReadAmount <<extended>>""]","[""Cancelling Transaction"",""Dispensing Cash"",""Printing Receipt"",""Processing Withdrawal"",""Selecting Predefined Amount"",""Waiting for Input""]",4,9,3,1,6,0.333333,0.75,0.461538
Mistral,rag,case_59_atm_1,final_results/runs/open_source__mistral__rag/case_59_atm_1/run_01.puml,dataset/case_59_atm_1/diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.480000,"[""EnterAmount <<extended>>"",""ReadAmount <<extended>>"",""ReleaseCard <<extended>>"",""SelectAmount <<extended>>""]","[""Cancelling Transaction"",""Dispensing Cash"",""Ejecting Card"",""Entering Custom Amount"",""Printing Receipt"",""Processing Withdrawal"",""Choosing Amount"",""Selecting Predefined Amount"",""Waiting for Input""]","[{""ground_truth_state"":""EnterAmount <<extended>>"",""candidate_state"":""Entering Custom Amount"",""ground_truth_normalized"":""enter amount <<extended>>"",""candidate_normalized"":""enter custom amount"",""similarity"":0.66988,""match_type"":""relaxed""},{""ground_truth_state"":""ReleaseCard <<extended>>"",""candidate_state"":""Ejecting Card"",""ground_truth_normalized"":""release card <<extended>>"",""candidate_normalized"":""ejecting card"",""similarity"":0.566436,""match_type"":""relaxed""},{""ground_truth_state"":""SelectAmount <<extended>>"",""candidate_state"":""Choosing Amount"",""ground_truth_normalized"":""select amount <<extended>>"",""candidate_normalized"":""select amount"",""similarity"":0.824091,""match_type"":""strict""}]","[""ReadAmount <<extended>>""]","[""Cancelling Transaction"",""Dispensing Cash"",""Printing Receipt"",""Processing Withdrawal"",""Selecting Predefined Amount"",""Waiting for Input""]",4,9,3,1,6,0.333333,0.75,0.461538
Mistral,syntax_grounded_repair,case_59_atm_1,final_results/runs/open_source__mistral__rag_validation_generator_critic_repair__syntax_grounded/case_59_atm_1/run_01.puml,dataset/case_59_atm_1/diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.480000,"[""EnterAmount <<extended>>"",""ReadAmount <<extended>>"",""ReleaseCard <<extended>>"",""SelectAmount <<extended>>""]","[""Cancelling Transaction"",""Dispensing Cash"",""Ejecting Card"",""Entering Custom Amount"",""Printing Receipt"",""Processing Withdrawal"",""Choosing Amount"",""Selecting Predefined Amount"",""Waiting for Input""]","[{""ground_truth_state"":""EnterAmount <<extended>>"",""candidate_state"":""Entering Custom Amount"",""ground_truth_normalized"":""enter amount <<extended>>"",""candidate_normalized"":""enter custom amount"",""similarity"":0.66988,""match_type"":""relaxed""},{""ground_truth_state"":""ReleaseCard <<extended>>"",""candidate_state"":""Ejecting Card"",""ground_truth_normalized"":""release card <<extended>>"",""candidate_normalized"":""ejecting card"",""similarity"":0.566436,""match_type"":""relaxed""},{""ground_truth_state"":""SelectAmount <<extended>>"",""candidate_state"":""Choosing Amount"",""ground_truth_normalized"":""select amount <<extended>>"",""candidate_normalized"":""select amount"",""similarity"":0.824091,""match_type"":""strict""}]","[""ReadAmount <<extended>>""]","[""Cancelling Transaction"",""Dispensing Cash"",""Printing Receipt"",""Processing Withdrawal"",""Selecting Predefined Amount"",""Waiting for Input""]",4,9,3,1,6,0.333333,0.75,0.461538
Qwen_2.5_7B,baseline_repair,case_59_atm_1,final_results/runs/open_source__qwen25_7b_instruct__rag_validation_generator_critic_repair/case_59_atm_1/run_01.puml,dataset/case_59_atm_1/diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.480000,"[""EnterAmount <<extended>>"",""ReadAmount <<extended>>"",""ReleaseCard <<extended>>"",""SelectAmount <<extended>>""]","[""ClosedDown"",""Confiscating"",""Dispensing"",""Ejecting"",""Idle"",""Printing"",""ProcessingWithdrawal"",""Terminating"",""ValidatingAmount"",""WaitingForAmount""]","[{""ground_truth_state"":""EnterAmount <<extended>>"",""candidate_state"":""ValidatingAmount"",""ground_truth_normalized"":""enter amount <<extended>>"",""candidate_normalized"":""validating amount"",""similarity"":0.490704,""match_type"":""relaxed""}]","[""ReadAmount <<extended>>"",""ReleaseCard <<extended>>"",""SelectAmount <<extended>>""]","[""ClosedDown"",""Confiscating"",""Dispensing"",""Ejecting"",""Idle"",""Printing"",""ProcessingWithdrawal"",""Terminating"",""WaitingForAmount""]",4,10,1,3,9,0.1,0.25,0.142857
Qwen_2.5_7B,rag,case_59_atm_1,final_results/runs/open_source__qwen25_7b_instruct__rag/case_59_atm_1/run_01.puml,dataset/case_59_atm_1/diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.480000,"[""EnterAmount <<extended>>"",""ReadAmount <<extended>>"",""ReleaseCard <<extended>>"",""SelectAmount <<extended>>""]","[""ClosedDown"",""Confiscating"",""Dispensing"",""Ejecting"",""Idle"",""Printing"",""ProcessingWithdrawal"",""Terminating"",""ValidatingAmount"",""WaitingForAmount""]","[{""ground_truth_state"":""EnterAmount <<extended>>"",""candidate_state"":""ValidatingAmount"",""ground_truth_normalized"":""enter amount <<extended>>"",""candidate_normalized"":""validating amount"",""similarity"":0.490704,""match_type"":""relaxed""}]","[""ReadAmount <<extended>>"",""ReleaseCard <<extended>>"",""SelectAmount <<extended>>""]","[""ClosedDown"",""Confiscating"",""Dispensing"",""Ejecting"",""Idle"",""Printing"",""ProcessingWithdrawal"",""Terminating"",""WaitingForAmount""]",4,10,1,3,9,0.1,0.25,0.142857
