llm_name,method_name,case_id,candidate_path,ground_truth_path,embedding_model,similarity_threshold,relaxed_similarity_threshold,ground_truth_states,candidate_states,matched_state_pairs,missing_ground_truth_states,extra_candidate_states,ground_truth_state_count,candidate_state_count,matched_state_count,missing_state_count,extra_state_count,semantic_state_precision,semantic_state_recall,semantic_state_f1
Qwen_2.5_7B,syntax_grounded_repair,case_65_plane,Code\untitled folder\results\plantuml_pipeline\runs\open_source__qwen25_7b_instruct__rag_validation_generator_critic_repair__syntax_grounded_original_rag\case_65_plane\run_01.puml,dataset\case_65_plane\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.650000,"[""In Maintenance"",""Ordered"",""Ready for Use"",""Scheduled for Maintenance""]","[""Arrival"",""Historic"",""Maintenance"",""Operations"",""Order"",""Out of Service"",""Preparation""]","[{""ground_truth_state"":""In Maintenance"",""candidate_state"":""Maintenance"",""ground_truth_normalized"":""in maintenance"",""candidate_normalized"":""maintenance"",""similarity"":0.854492,""match_type"":""strict""},{""ground_truth_state"":""Ordered"",""candidate_state"":""Order"",""ground_truth_normalized"":""ordered"",""candidate_normalized"":""order"",""similarity"":0.914529,""match_type"":""strict""}]","[""Ready for Use"",""Scheduled for Maintenance""]","[""Arrival"",""Historic"",""Operations"",""Out of Service"",""Preparation""]",4,7,2,2,5,0.285714,0.5,0.363636
DeepSeek_R1_14B,baseline_repair,case_67_atm_many_scenarios_1,Code\untitled folder\results\plantuml_pipeline\runs\open_source__deepseek_r1_14b__few_shot_validation_generator_critic_repair\case_67_atm_many_scenarios_1\run_01.puml,dataset\case_67_atm_many_scenarios_1\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.650000,"[""Dispensing"",""Ejecting"",""Idle"",""Printing"",""Processing Withdrawal"",""Terminating"",""Validating PIN"",""Waiting for Customer Choice"",""Waiting for PIN""]","[""CardInserted"",""DispenseCash"",""EnterPIN"",""InitialState"",""PINVerified"",""PrintReceipt"",""ProcessTransaction"",""Reset"",""ReturnCard""]","[{""ground_truth_state"":""Printing"",""candidate_state"":""PrintReceipt"",""ground_truth_normalized"":""printing"",""candidate_normalized"":""print receipt"",""similarity"":0.670337,""match_type"":""relaxed""},{""ground_truth_state"":""Validating PIN"",""candidate_state"":""PINVerified"",""ground_truth_normalized"":""validating pin"",""candidate_normalized"":""pin verified"",""similarity"":0.76382,""match_type"":""relaxed""},{""ground_truth_state"":""Waiting for PIN"",""candidate_state"":""EnterPIN"",""ground_truth_normalized"":""waiting for pin"",""candidate_normalized"":""enter pin"",""similarity"":0.670858,""match_type"":""relaxed""}]","[""Dispensing"",""Ejecting"",""Idle"",""Processing Withdrawal"",""Terminating"",""Waiting for Customer Choice""]","[""CardInserted"",""DispenseCash"",""InitialState"",""ProcessTransaction"",""Reset"",""ReturnCard""]",9,9,3,6,6,0.333333,0.333333,0.333333
DeepSeek_R1_14B,few_shot,case_67_atm_many_scenarios_1,Code\untitled folder\results\plantuml_pipeline\runs\open_source__deepseek_r1_14b__few_shot\case_67_atm_many_scenarios_1\run_01.puml,dataset\case_67_atm_many_scenarios_1\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.650000,"[""Dispensing"",""Ejecting"",""Idle"",""Printing"",""Processing Withdrawal"",""Terminating"",""Validating PIN"",""Waiting for Customer Choice"",""Waiting for PIN""]","[""CardInserted"",""DispenseCash"",""EnterPIN"",""InitialState"",""PINVerified"",""PrintReceipt"",""ProcessTransaction"",""Reset"",""ReturnCard""]","[{""ground_truth_state"":""Printing"",""candidate_state"":""PrintReceipt"",""ground_truth_normalized"":""printing"",""candidate_normalized"":""print receipt"",""similarity"":0.670337,""match_type"":""relaxed""},{""ground_truth_state"":""Validating PIN"",""candidate_state"":""PINVerified"",""ground_truth_normalized"":""validating pin"",""candidate_normalized"":""pin verified"",""similarity"":0.76382,""match_type"":""relaxed""},{""ground_truth_state"":""Waiting for PIN"",""candidate_state"":""EnterPIN"",""ground_truth_normalized"":""waiting for pin"",""candidate_normalized"":""enter pin"",""similarity"":0.670858,""match_type"":""relaxed""}]","[""Dispensing"",""Ejecting"",""Idle"",""Processing Withdrawal"",""Terminating"",""Waiting for Customer Choice""]","[""CardInserted"",""DispenseCash"",""InitialState"",""ProcessTransaction"",""Reset"",""ReturnCard""]",9,9,3,6,6,0.333333,0.333333,0.333333
DeepSeek_R1_14B,syntax_grounded_repair,case_67_atm_many_scenarios_1,Code\untitled folder\results\plantuml_pipeline\runs\open_source__deepseek_r1_14b__few_shot_validation_generator_critic_repair__syntax_grounded\case_67_atm_many_scenarios_1\run_01.puml,dataset\case_67_atm_many_scenarios_1\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.650000,"[""Dispensing"",""Ejecting"",""Idle"",""Printing"",""Processing Withdrawal"",""Terminating"",""Validating PIN"",""Waiting for Customer Choice"",""Waiting for PIN""]","[""CardInserted"",""DispenseCash"",""EnterPIN"",""InitialState"",""PINVerified"",""PrintReceipt"",""ProcessTransaction"",""Reset"",""ReturnCard""]","[{""ground_truth_state"":""Printing"",""candidate_state"":""PrintReceipt"",""ground_truth_normalized"":""printing"",""candidate_normalized"":""print receipt"",""similarity"":0.670337,""match_type"":""relaxed""},{""ground_truth_state"":""Validating PIN"",""candidate_state"":""PINVerified"",""ground_truth_normalized"":""validating pin"",""candidate_normalized"":""pin verified"",""similarity"":0.76382,""match_type"":""relaxed""},{""ground_truth_state"":""Waiting for PIN"",""candidate_state"":""EnterPIN"",""ground_truth_normalized"":""waiting for pin"",""candidate_normalized"":""enter pin"",""similarity"":0.670858,""match_type"":""relaxed""}]","[""Dispensing"",""Ejecting"",""Idle"",""Processing Withdrawal"",""Terminating"",""Waiting for Customer Choice""]","[""CardInserted"",""DispenseCash"",""InitialState"",""ProcessTransaction"",""Reset"",""ReturnCard""]",9,9,3,6,6,0.333333,0.333333,0.333333
Llama_3.1_8B,baseline_repair,case_67_atm_many_scenarios_1,Code\untitled folder\results\plantuml_pipeline\runs\open_source__llama31_8b_instruct__few_shot_validation_generator_critic_repair\case_67_atm_many_scenarios_1\run_01.puml,dataset\case_67_atm_many_scenarios_1\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.650000,"[""Dispensing"",""Ejecting"",""Idle"",""Printing"",""Processing Withdrawal"",""Terminating"",""Validating PIN"",""Waiting for Customer Choice"",""Waiting for PIN""]","[""CardReturn"",""CashDispensing"",""NotVerified"",""PINEntry"",""PINVerification"",""ReceiptPrinting"",""Reset"",""Verified""]","[{""ground_truth_state"":""Dispensing"",""candidate_state"":""CashDispensing"",""ground_truth_normalized"":""dispensing"",""candidate_normalized"":""cash dispensing"",""similarity"":0.689836,""match_type"":""relaxed_lexical""},{""ground_truth_state"":""Printing"",""candidate_state"":""ReceiptPrinting"",""ground_truth_normalized"":""printing"",""candidate_normalized"":""receipt printing"",""similarity"":0.723048,""match_type"":""relaxed_lexical""},{""ground_truth_state"":""Validating PIN"",""candidate_state"":""PINVerification"",""ground_truth_normalized"":""validating pin"",""candidate_normalized"":""pin verification"",""similarity"":0.853429,""match_type"":""strict""},{""ground_truth_state"":""Waiting for PIN"",""candidate_state"":""PINEntry"",""ground_truth_normalized"":""waiting for pin"",""candidate_normalized"":""pin entry"",""similarity"":0.682385,""match_type"":""relaxed""}]","[""Ejecting"",""Idle"",""Processing Withdrawal"",""Terminating"",""Waiting for Customer Choice""]","[""CardReturn"",""NotVerified"",""Reset"",""Verified""]",9,8,4,5,4,0.5,0.444444,0.470588
Llama_3.1_8B,few_shot,case_67_atm_many_scenarios_1,Code\untitled folder\results\plantuml_pipeline\runs\open_source__llama31_8b_instruct__few_shot\case_67_atm_many_scenarios_1\run_01.puml,dataset\case_67_atm_many_scenarios_1\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.650000,"[""Dispensing"",""Ejecting"",""Idle"",""Printing"",""Processing Withdrawal"",""Terminating"",""Validating PIN"",""Waiting for Customer Choice"",""Waiting for PIN""]","[""CardReturn"",""CashDispensing"",""NotVerified"",""PINEntry"",""PINVerification"",""ReceiptPrinting"",""Reset"",""Verified""]","[{""ground_truth_state"":""Dispensing"",""candidate_state"":""CashDispensing"",""ground_truth_normalized"":""dispensing"",""candidate_normalized"":""cash dispensing"",""similarity"":0.689836,""match_type"":""relaxed_lexical""},{""ground_truth_state"":""Printing"",""candidate_state"":""ReceiptPrinting"",""ground_truth_normalized"":""printing"",""candidate_normalized"":""receipt printing"",""similarity"":0.723048,""match_type"":""relaxed_lexical""},{""ground_truth_state"":""Validating PIN"",""candidate_state"":""PINVerification"",""ground_truth_normalized"":""validating pin"",""candidate_normalized"":""pin verification"",""similarity"":0.853429,""match_type"":""strict""},{""ground_truth_state"":""Waiting for PIN"",""candidate_state"":""PINEntry"",""ground_truth_normalized"":""waiting for pin"",""candidate_normalized"":""pin entry"",""similarity"":0.682385,""match_type"":""relaxed""}]","[""Ejecting"",""Idle"",""Processing Withdrawal"",""Terminating"",""Waiting for Customer Choice""]","[""CardReturn"",""NotVerified"",""Reset"",""Verified""]",9,8,4,5,4,0.5,0.444444,0.470588
Llama_3.1_8B,syntax_grounded_repair,case_67_atm_many_scenarios_1,Code\untitled folder\results\plantuml_pipeline\runs\open_source__llama31_8b_instruct__few_shot_validation_generator_critic_repair__syntax_grounded\case_67_atm_many_scenarios_1\run_01.puml,dataset\case_67_atm_many_scenarios_1\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.650000,"[""Dispensing"",""Ejecting"",""Idle"",""Printing"",""Processing Withdrawal"",""Terminating"",""Validating PIN"",""Waiting for Customer Choice"",""Waiting for PIN""]","[""CardReturn"",""CashDispensing"",""NotVerified"",""PINEntry"",""PINVerification"",""ReceiptPrinting"",""Reset"",""Verified""]","[{""ground_truth_state"":""Dispensing"",""candidate_state"":""CashDispensing"",""ground_truth_normalized"":""dispensing"",""candidate_normalized"":""cash dispensing"",""similarity"":0.689836,""match_type"":""relaxed_lexical""},{""ground_truth_state"":""Printing"",""candidate_state"":""ReceiptPrinting"",""ground_truth_normalized"":""printing"",""candidate_normalized"":""receipt printing"",""similarity"":0.723048,""match_type"":""relaxed_lexical""},{""ground_truth_state"":""Validating PIN"",""candidate_state"":""PINVerification"",""ground_truth_normalized"":""validating pin"",""candidate_normalized"":""pin verification"",""similarity"":0.853429,""match_type"":""strict""},{""ground_truth_state"":""Waiting for PIN"",""candidate_state"":""PINEntry"",""ground_truth_normalized"":""waiting for pin"",""candidate_normalized"":""pin entry"",""similarity"":0.682385,""match_type"":""relaxed""}]","[""Ejecting"",""Idle"",""Processing Withdrawal"",""Terminating"",""Waiting for Customer Choice""]","[""CardReturn"",""NotVerified"",""Reset"",""Verified""]",9,8,4,5,4,0.5,0.444444,0.470588
Mistral,baseline_repair,case_67_atm_many_scenarios_1,Code\untitled folder\results\plantuml_pipeline\runs\open_source__mistral__rag_validation_generator_critic_repair\case_67_atm_many_scenarios_1\run_01.puml,dataset\case_67_atm_many_scenarios_1\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.650000,"[""Dispensing"",""Ejecting"",""Idle"",""Printing"",""Processing Withdrawal"",""Terminating"",""Validating PIN"",""Waiting for Customer Choice"",""Waiting for PIN""]","[""ClosedDown"",""Confiscating"",""Dispensing"",""Ejecting"",""Idle"",""Printing"",""ProcessingWithdrawal"",""Terminating"",""ValidatingPIN"",""WaitingForCustomerChoice"",""WaitingForPIN""]","[{""ground_truth_state"":""Dispensing"",""candidate_state"":""Dispensing"",""ground_truth_normalized"":""dispensing"",""candidate_normalized"":""dispensing"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Ejecting"",""candidate_state"":""Ejecting"",""ground_truth_normalized"":""ejecting"",""candidate_normalized"":""ejecting"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Idle"",""candidate_state"":""Idle"",""ground_truth_normalized"":""idle"",""candidate_normalized"":""idle"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Printing"",""candidate_state"":""Printing"",""ground_truth_normalized"":""printing"",""candidate_normalized"":""printing"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Processing Withdrawal"",""candidate_state"":""ProcessingWithdrawal"",""ground_truth_normalized"":""processing withdrawal"",""candidate_normalized"":""processing withdrawal"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Terminating"",""candidate_state"":""Terminating"",""ground_truth_normalized"":""terminating"",""candidate_normalized"":""terminating"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Validating PIN"",""candidate_state"":""ValidatingPIN"",""ground_truth_normalized"":""validating pin"",""candidate_normalized"":""validating pin"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Waiting for Customer Choice"",""candidate_state"":""WaitingForCustomerChoice"",""ground_truth_normalized"":""waiting for customer choice"",""candidate_normalized"":""waiting for customer choice"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Waiting for PIN"",""candidate_state"":""WaitingForPIN"",""ground_truth_normalized"":""waiting for pin"",""candidate_normalized"":""waiting for pin"",""similarity"":1.0,""match_type"":""exact_normalized""}]",[],"[""ClosedDown"",""Confiscating""]",9,11,9,0,2,0.818182,1.0,0.9
Mistral,rag,case_67_atm_many_scenarios_1,Code\untitled folder\results\plantuml_pipeline\runs\open_source__mistral__rag\case_67_atm_many_scenarios_1\run_01.puml,dataset\case_67_atm_many_scenarios_1\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.650000,"[""Dispensing"",""Ejecting"",""Idle"",""Printing"",""Processing Withdrawal"",""Terminating"",""Validating PIN"",""Waiting for Customer Choice"",""Waiting for PIN""]","[""ClosedDown"",""Confiscating"",""Dispensing"",""Ejecting"",""Idle"",""Printing"",""ProcessingWithdrawal"",""Terminating"",""ValidatingPIN"",""WaitingForCustomerChoice"",""WaitingForPIN""]","[{""ground_truth_state"":""Dispensing"",""candidate_state"":""Dispensing"",""ground_truth_normalized"":""dispensing"",""candidate_normalized"":""dispensing"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Ejecting"",""candidate_state"":""Ejecting"",""ground_truth_normalized"":""ejecting"",""candidate_normalized"":""ejecting"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Idle"",""candidate_state"":""Idle"",""ground_truth_normalized"":""idle"",""candidate_normalized"":""idle"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Printing"",""candidate_state"":""Printing"",""ground_truth_normalized"":""printing"",""candidate_normalized"":""printing"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Processing Withdrawal"",""candidate_state"":""ProcessingWithdrawal"",""ground_truth_normalized"":""processing withdrawal"",""candidate_normalized"":""processing withdrawal"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Terminating"",""candidate_state"":""Terminating"",""ground_truth_normalized"":""terminating"",""candidate_normalized"":""terminating"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Validating PIN"",""candidate_state"":""ValidatingPIN"",""ground_truth_normalized"":""validating pin"",""candidate_normalized"":""validating pin"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Waiting for Customer Choice"",""candidate_state"":""WaitingForCustomerChoice"",""ground_truth_normalized"":""waiting for customer choice"",""candidate_normalized"":""waiting for customer choice"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Waiting for PIN"",""candidate_state"":""WaitingForPIN"",""ground_truth_normalized"":""waiting for pin"",""candidate_normalized"":""waiting for pin"",""similarity"":1.0,""match_type"":""exact_normalized""}]",[],"[""ClosedDown"",""Confiscating""]",9,11,9,0,2,0.818182,1.0,0.9
Mistral,syntax_grounded_repair,case_67_atm_many_scenarios_1,Code\untitled folder\results\plantuml_pipeline\runs\open_source__mistral__rag_validation_generator_critic_repair__syntax_grounded\case_67_atm_many_scenarios_1\run_01.puml,dataset\case_67_atm_many_scenarios_1\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.650000,"[""Dispensing"",""Ejecting"",""Idle"",""Printing"",""Processing Withdrawal"",""Terminating"",""Validating PIN"",""Waiting for Customer Choice"",""Waiting for PIN""]","[""ClosedDown"",""Confiscating"",""Dispensing"",""Ejecting"",""Idle"",""Printing"",""ProcessingWithdrawal"",""Terminating"",""ValidatingPIN"",""WaitingForCustomerChoice"",""WaitingForPIN""]","[{""ground_truth_state"":""Dispensing"",""candidate_state"":""Dispensing"",""ground_truth_normalized"":""dispensing"",""candidate_normalized"":""dispensing"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Ejecting"",""candidate_state"":""Ejecting"",""ground_truth_normalized"":""ejecting"",""candidate_normalized"":""ejecting"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Idle"",""candidate_state"":""Idle"",""ground_truth_normalized"":""idle"",""candidate_normalized"":""idle"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Printing"",""candidate_state"":""Printing"",""ground_truth_normalized"":""printing"",""candidate_normalized"":""printing"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Processing Withdrawal"",""candidate_state"":""ProcessingWithdrawal"",""ground_truth_normalized"":""processing withdrawal"",""candidate_normalized"":""processing withdrawal"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Terminating"",""candidate_state"":""Terminating"",""ground_truth_normalized"":""terminating"",""candidate_normalized"":""terminating"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Validating PIN"",""candidate_state"":""ValidatingPIN"",""ground_truth_normalized"":""validating pin"",""candidate_normalized"":""validating pin"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Waiting for Customer Choice"",""candidate_state"":""WaitingForCustomerChoice"",""ground_truth_normalized"":""waiting for customer choice"",""candidate_normalized"":""waiting for customer choice"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Waiting for PIN"",""candidate_state"":""WaitingForPIN"",""ground_truth_normalized"":""waiting for pin"",""candidate_normalized"":""waiting for pin"",""similarity"":1.0,""match_type"":""exact_normalized""}]",[],"[""ClosedDown"",""Confiscating""]",9,11,9,0,2,0.818182,1.0,0.9
Qwen_2.5_7B,baseline_repair,case_67_atm_many_scenarios_1,Code\untitled folder\results\plantuml_pipeline\runs\open_source__qwen25_7b_instruct__rag_validation_generator_critic_repair\case_67_atm_many_scenarios_1\run_01.puml,dataset\case_67_atm_many_scenarios_1\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.650000,"[""Dispensing"",""Ejecting"",""Idle"",""Printing"",""Processing Withdrawal"",""Terminating"",""Validating PIN"",""Waiting for Customer Choice"",""Waiting for PIN""]","[""ClosedDown"",""Confiscating"",""Dispensing"",""Ejecting"",""Idle"",""Printing"",""ProcessingWithdrawal"",""Terminating"",""ValidatingPIN"",""WaitingForCustomerChoice"",""WaitingForPIN""]","[{""ground_truth_state"":""Dispensing"",""candidate_state"":""Dispensing"",""ground_truth_normalized"":""dispensing"",""candidate_normalized"":""dispensing"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Ejecting"",""candidate_state"":""Ejecting"",""ground_truth_normalized"":""ejecting"",""candidate_normalized"":""ejecting"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Idle"",""candidate_state"":""Idle"",""ground_truth_normalized"":""idle"",""candidate_normalized"":""idle"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Printing"",""candidate_state"":""Printing"",""ground_truth_normalized"":""printing"",""candidate_normalized"":""printing"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Processing Withdrawal"",""candidate_state"":""ProcessingWithdrawal"",""ground_truth_normalized"":""processing withdrawal"",""candidate_normalized"":""processing withdrawal"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Terminating"",""candidate_state"":""Terminating"",""ground_truth_normalized"":""terminating"",""candidate_normalized"":""terminating"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Validating PIN"",""candidate_state"":""ValidatingPIN"",""ground_truth_normalized"":""validating pin"",""candidate_normalized"":""validating pin"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Waiting for Customer Choice"",""candidate_state"":""WaitingForCustomerChoice"",""ground_truth_normalized"":""waiting for customer choice"",""candidate_normalized"":""waiting for customer choice"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Waiting for PIN"",""candidate_state"":""WaitingForPIN"",""ground_truth_normalized"":""waiting for pin"",""candidate_normalized"":""waiting for pin"",""similarity"":1.0,""match_type"":""exact_normalized""}]",[],"[""ClosedDown"",""Confiscating""]",9,11,9,0,2,0.818182,1.0,0.9
Qwen_2.5_7B,rag,case_67_atm_many_scenarios_1,Code\untitled folder\results\plantuml_pipeline\runs\open_source__qwen25_7b_instruct__rag\case_67_atm_many_scenarios_1\run_01.puml,dataset\case_67_atm_many_scenarios_1\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.650000,"[""Dispensing"",""Ejecting"",""Idle"",""Printing"",""Processing Withdrawal"",""Terminating"",""Validating PIN"",""Waiting for Customer Choice"",""Waiting for PIN""]","[""ClosedDown"",""Confiscating"",""Dispensing"",""Ejecting"",""Idle"",""Printing"",""ProcessingWithdrawal"",""Terminating"",""ValidatingPIN"",""WaitingForCustomerChoice"",""WaitingForPIN""]","[{""ground_truth_state"":""Dispensing"",""candidate_state"":""Dispensing"",""ground_truth_normalized"":""dispensing"",""candidate_normalized"":""dispensing"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Ejecting"",""candidate_state"":""Ejecting"",""ground_truth_normalized"":""ejecting"",""candidate_normalized"":""ejecting"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Idle"",""candidate_state"":""Idle"",""ground_truth_normalized"":""idle"",""candidate_normalized"":""idle"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Printing"",""candidate_state"":""Printing"",""ground_truth_normalized"":""printing"",""candidate_normalized"":""printing"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Processing Withdrawal"",""candidate_state"":""ProcessingWithdrawal"",""ground_truth_normalized"":""processing withdrawal"",""candidate_normalized"":""processing withdrawal"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Terminating"",""candidate_state"":""Terminating"",""ground_truth_normalized"":""terminating"",""candidate_normalized"":""terminating"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Validating PIN"",""candidate_state"":""ValidatingPIN"",""ground_truth_normalized"":""validating pin"",""candidate_normalized"":""validating pin"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Waiting for Customer Choice"",""candidate_state"":""WaitingForCustomerChoice"",""ground_truth_normalized"":""waiting for customer choice"",""candidate_normalized"":""waiting for customer choice"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Waiting for PIN"",""candidate_state"":""WaitingForPIN"",""ground_truth_normalized"":""waiting for pin"",""candidate_normalized"":""waiting for pin"",""similarity"":1.0,""match_type"":""exact_normalized""}]",[],"[""ClosedDown"",""Confiscating""]",9,11,9,0,2,0.818182,1.0,0.9
Qwen_2.5_7B,syntax_grounded_repair,case_67_atm_many_scenarios_1,Code\untitled folder\results\plantuml_pipeline\runs\open_source__qwen25_7b_instruct__rag_validation_generator_critic_repair__syntax_grounded_original_rag\case_67_atm_many_scenarios_1\run_01.puml,dataset\case_67_atm_many_scenarios_1\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.650000,"[""Dispensing"",""Ejecting"",""Idle"",""Printing"",""Processing Withdrawal"",""Terminating"",""Validating PIN"",""Waiting for Customer Choice"",""Waiting for PIN""]","[""ClosedDown"",""Confiscating"",""Dispensing"",""Ejecting"",""Idle"",""Printing"",""ProcessingWithdrawal"",""Terminating"",""ValidatingPIN"",""WaitingForCustomerChoice"",""WaitingForPIN""]","[{""ground_truth_state"":""Dispensing"",""candidate_state"":""Dispensing"",""ground_truth_normalized"":""dispensing"",""candidate_normalized"":""dispensing"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Ejecting"",""candidate_state"":""Ejecting"",""ground_truth_normalized"":""ejecting"",""candidate_normalized"":""ejecting"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Idle"",""candidate_state"":""Idle"",""ground_truth_normalized"":""idle"",""candidate_normalized"":""idle"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Printing"",""candidate_state"":""Printing"",""ground_truth_normalized"":""printing"",""candidate_normalized"":""printing"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Processing Withdrawal"",""candidate_state"":""ProcessingWithdrawal"",""ground_truth_normalized"":""processing withdrawal"",""candidate_normalized"":""processing withdrawal"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Terminating"",""candidate_state"":""Terminating"",""ground_truth_normalized"":""terminating"",""candidate_normalized"":""terminating"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Validating PIN"",""candidate_state"":""ValidatingPIN"",""ground_truth_normalized"":""validating pin"",""candidate_normalized"":""validating pin"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Waiting for Customer Choice"",""candidate_state"":""WaitingForCustomerChoice"",""ground_truth_normalized"":""waiting for customer choice"",""candidate_normalized"":""waiting for customer choice"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Waiting for PIN"",""candidate_state"":""WaitingForPIN"",""ground_truth_normalized"":""waiting for pin"",""candidate_normalized"":""waiting for pin"",""similarity"":1.0,""match_type"":""exact_normalized""}]",[],"[""ClosedDown"",""Confiscating""]",9,11,9,0,2,0.818182,1.0,0.9
DeepSeek_R1_14B,baseline_repair,case_70_atm_many_scenarios_7,Code\untitled folder\results\plantuml_pipeline\runs\open_source__deepseek_r1_14b__few_shot_validation_generator_critic_repair\case_70_atm_many_scenarios_7\run_01.puml,dataset\case_70_atm_many_scenarios_7\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.650000,"[""Confiscating"",""Ejecting"",""Idle"",""Processing Customer Input"",""Processing Transaction"",""Validating PIN"",""Waiting for Customer Choice"",""Waiting for PIN""]","[""CheckPin"",""DisplayOptions"",""InsertCard"",""ProcessRequest""]","[{""ground_truth_state"":""Validating PIN"",""candidate_state"":""CheckPin"",""ground_truth_normalized"":""validating pin"",""candidate_normalized"":""check pin"",""similarity"":0.752916,""match_type"":""relaxed""}]","[""Confiscating"",""Ejecting"",""Idle"",""Processing Customer Input"",""Processing Transaction"",""Waiting for Customer Choice"",""Waiting for PIN""]","[""DisplayOptions"",""InsertCard"",""ProcessRequest""]",8,4,1,7,3,0.25,0.125,0.166667
