source,case_id,complexity,model,method,metric,score,diagram_name
main_human_evaluation,case_15_e_ticketing_for_bus,medium,DeepSeek R1 14B,Few-shot + Repair,Terminology alignment,5.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_16_weather_monitoring_system,complex,DeepSeek R1 14B,Few-shot + Repair,Completeness,1.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_16_weather_monitoring_system,complex,DeepSeek R1 14B,Few-shot + Repair,Correctness,2.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_16_weather_monitoring_system,complex,DeepSeek R1 14B,Few-shot + Repair,Understandability,5.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_16_weather_monitoring_system,complex,DeepSeek R1 14B,Few-shot + Repair,Terminology alignment,3.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_16_weather_monitoring_system,complex,DeepSeek R1 14B,Few-shot + Repair,Completeness,5.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_16_weather_monitoring_system,complex,DeepSeek R1 14B,Few-shot + Repair,Correctness,5.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_16_weather_monitoring_system,complex,DeepSeek R1 14B,Few-shot + Repair,Understandability,5.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_16_weather_monitoring_system,complex,DeepSeek R1 14B,Few-shot + Repair,Terminology alignment,5.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_16_weather_monitoring_system,complex,Qwen 2.5 7B Instruct,RAG + Repair,Completeness,3.0,qwen25_7b_instruct__rag_repair__run_01.png
main_human_evaluation,case_16_weather_monitoring_system,complex,Qwen 2.5 7B Instruct,RAG + Repair,Correctness,3.0,qwen25_7b_instruct__rag_repair__run_01.png
main_human_evaluation,case_16_weather_monitoring_system,complex,Qwen 2.5 7B Instruct,RAG + Repair,Understandability,2.0,qwen25_7b_instruct__rag_repair__run_01.png
main_human_evaluation,case_16_weather_monitoring_system,complex,Qwen 2.5 7B Instruct,RAG + Repair,Terminology alignment,3.0,qwen25_7b_instruct__rag_repair__run_01.png
main_human_evaluation,case_16_weather_monitoring_system,complex,Qwen 2.5 7B Instruct,RAG + Repair,Completeness,4.0,qwen25_7b_instruct__rag_repair__run_01.png
main_human_evaluation,case_16_weather_monitoring_system,complex,Qwen 2.5 7B Instruct,RAG + Repair,Correctness,5.0,qwen25_7b_instruct__rag_repair__run_01.png
main_human_evaluation,case_16_weather_monitoring_system,complex,Qwen 2.5 7B Instruct,RAG + Repair,Understandability,3.0,qwen25_7b_instruct__rag_repair__run_01.png
main_human_evaluation,case_16_weather_monitoring_system,complex,Qwen 2.5 7B Instruct,RAG + Repair,Terminology alignment,5.0,qwen25_7b_instruct__rag_repair__run_01.png
main_human_evaluation,case_18_digidoclocker,medium,Llama 3.1 8B Instruct,Few-shot + Repair,Completeness,3.0,llama_3_1_8b_instruct__few_shot_repair__run_01.png
main_human_evaluation,case_18_digidoclocker,medium,Llama 3.1 8B Instruct,Few-shot + Repair,Correctness,3.0,llama_3_1_8b_instruct__few_shot_repair__run_01.png
main_human_evaluation,case_18_digidoclocker,medium,Llama 3.1 8B Instruct,Few-shot + Repair,Understandability,3.0,llama_3_1_8b_instruct__few_shot_repair__run_01.png
main_human_evaluation,case_18_digidoclocker,medium,Llama 3.1 8B Instruct,Few-shot + Repair,Terminology alignment,4.0,llama_3_1_8b_instruct__few_shot_repair__run_01.png
main_human_evaluation,case_18_digidoclocker,medium,Llama 3.1 8B Instruct,Few-shot + Repair,Completeness,5.0,llama_3_1_8b_instruct__few_shot_repair__run_01.png
main_human_evaluation,case_18_digidoclocker,medium,Llama 3.1 8B Instruct,Few-shot + Repair,Correctness,5.0,llama_3_1_8b_instruct__few_shot_repair__run_01.png
main_human_evaluation,case_18_digidoclocker,medium,Llama 3.1 8B Instruct,Few-shot + Repair,Understandability,5.0,llama_3_1_8b_instruct__few_shot_repair__run_01.png
main_human_evaluation,case_18_digidoclocker,medium,Llama 3.1 8B Instruct,Few-shot + Repair,Terminology alignment,5.0,llama_3_1_8b_instruct__few_shot_repair__run_01.png
main_human_evaluation,case_28_ott_based_system_mini_reel,medium,DeepSeek R1 14B,Few-shot + Repair,Completeness,3.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_28_ott_based_system_mini_reel,medium,DeepSeek R1 14B,Few-shot + Repair,Correctness,4.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_28_ott_based_system_mini_reel,medium,DeepSeek R1 14B,Few-shot + Repair,Understandability,5.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_28_ott_based_system_mini_reel,medium,DeepSeek R1 14B,Few-shot + Repair,Terminology alignment,5.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_28_ott_based_system_mini_reel,medium,DeepSeek R1 14B,Few-shot + Repair,Completeness,3.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_28_ott_based_system_mini_reel,medium,DeepSeek R1 14B,Few-shot + Repair,Correctness,4.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_28_ott_based_system_mini_reel,medium,DeepSeek R1 14B,Few-shot + Repair,Understandability,5.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_28_ott_based_system_mini_reel,medium,DeepSeek R1 14B,Few-shot + Repair,Terminology alignment,4.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_32_e_visa_processing_and_follow_up_system,complex,DeepSeek R1 14B,Few-shot + Repair,Completeness,1.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_32_e_visa_processing_and_follow_up_system,complex,DeepSeek R1 14B,Few-shot + Repair,Correctness,1.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_32_e_visa_processing_and_follow_up_system,complex,DeepSeek R1 14B,Few-shot + Repair,Understandability,1.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_32_e_visa_processing_and_follow_up_system,complex,DeepSeek R1 14B,Few-shot + Repair,Terminology alignment,1.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_32_e_visa_processing_and_follow_up_system,complex,DeepSeek R1 14B,Few-shot + Repair,Completeness,1.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_32_e_visa_processing_and_follow_up_system,complex,DeepSeek R1 14B,Few-shot + Repair,Correctness,1.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_32_e_visa_processing_and_follow_up_system,complex,DeepSeek R1 14B,Few-shot + Repair,Understandability,1.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_32_e_visa_processing_and_follow_up_system,complex,DeepSeek R1 14B,Few-shot + Repair,Terminology alignment,1.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_32_e_visa_processing_and_follow_up_system,complex,Mistral,RAG + Repair,Completeness,3.0,mistral__rag_repair__run_01.png
main_human_evaluation,case_32_e_visa_processing_and_follow_up_system,complex,Mistral,RAG + Repair,Correctness,3.0,mistral__rag_repair__run_01.png
main_human_evaluation,case_32_e_visa_processing_and_follow_up_system,complex,Mistral,RAG + Repair,Understandability,4.0,mistral__rag_repair__run_01.png
main_human_evaluation,case_32_e_visa_processing_and_follow_up_system,complex,Mistral,RAG + Repair,Terminology alignment,4.0,mistral__rag_repair__run_01.png
main_human_evaluation,case_32_e_visa_processing_and_follow_up_system,complex,Mistral,RAG + Repair,Completeness,3.0,mistral__rag_repair__run_01.png
main_human_evaluation,case_32_e_visa_processing_and_follow_up_system,complex,Mistral,RAG + Repair,Correctness,2.0,mistral__rag_repair__run_01.png
main_human_evaluation,case_32_e_visa_processing_and_follow_up_system,complex,Mistral,RAG + Repair,Understandability,5.0,mistral__rag_repair__run_01.png
main_human_evaluation,case_32_e_visa_processing_and_follow_up_system,complex,Mistral,RAG + Repair,Terminology alignment,5.0,mistral__rag_repair__run_01.png
main_human_evaluation,case_33_farm_management_system,complex,Mistral,RAG + Repair,Completeness,3.0,mistral__rag_repair__run_01.png
main_human_evaluation,case_33_farm_management_system,complex,Mistral,RAG + Repair,Correctness,5.0,mistral__rag_repair__run_01.png
main_human_evaluation,case_33_farm_management_system,complex,Mistral,RAG + Repair,Understandability,2.0,mistral__rag_repair__run_01.png
main_human_evaluation,case_33_farm_management_system,complex,Mistral,RAG + Repair,Terminology alignment,5.0,mistral__rag_repair__run_01.png
main_human_evaluation,case_33_farm_management_system,complex,Mistral,RAG + Repair,Completeness,3.0,mistral__rag_repair__run_01.png
main_human_evaluation,case_33_farm_management_system,complex,Mistral,RAG + Repair,Correctness,3.0,mistral__rag_repair__run_01.png
main_human_evaluation,case_33_farm_management_system,complex,Mistral,RAG + Repair,Understandability,4.0,mistral__rag_repair__run_01.png
main_human_evaluation,case_33_farm_management_system,complex,Mistral,RAG + Repair,Terminology alignment,5.0,mistral__rag_repair__run_01.png
main_human_evaluation,case_34_green_rides,medium,DeepSeek R1 14B,Few-shot + Repair,Completeness,4.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_34_green_rides,medium,DeepSeek R1 14B,Few-shot + Repair,Correctness,5.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_34_green_rides,medium,DeepSeek R1 14B,Few-shot + Repair,Understandability,5.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_34_green_rides,medium,DeepSeek R1 14B,Few-shot + Repair,Terminology alignment,5.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_34_green_rides,medium,DeepSeek R1 14B,Few-shot + Repair,Completeness,4.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_34_green_rides,medium,DeepSeek R1 14B,Few-shot + Repair,Correctness,4.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_34_green_rides,medium,DeepSeek R1 14B,Few-shot + Repair,Understandability,4.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_34_green_rides,medium,DeepSeek R1 14B,Few-shot + Repair,Terminology alignment,5.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_37_online_quiz_system,complex,DeepSeek R1 14B,Few-shot + Repair,Completeness,5.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_37_online_quiz_system,complex,DeepSeek R1 14B,Few-shot + Repair,Correctness,5.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_37_online_quiz_system,complex,DeepSeek R1 14B,Few-shot + Repair,Understandability,1.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_37_online_quiz_system,complex,DeepSeek R1 14B,Few-shot + Repair,Terminology alignment,5.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_37_online_quiz_system,complex,DeepSeek R1 14B,Few-shot + Repair,Completeness,4.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_37_online_quiz_system,complex,DeepSeek R1 14B,Few-shot + Repair,Correctness,4.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_37_online_quiz_system,complex,DeepSeek R1 14B,Few-shot + Repair,Understandability,3.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_37_online_quiz_system,complex,DeepSeek R1 14B,Few-shot + Repair,Terminology alignment,5.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_37_online_quiz_system,complex,Qwen 2.5 7B Instruct,RAG + Repair,Completeness,4.0,qwen25_7b_instruct__rag_repair__run_01.png
main_human_evaluation,case_37_online_quiz_system,complex,Qwen 2.5 7B Instruct,RAG + Repair,Correctness,4.0,qwen25_7b_instruct__rag_repair__run_01.png
main_human_evaluation,case_37_online_quiz_system,complex,Qwen 2.5 7B Instruct,RAG + Repair,Understandability,3.0,qwen25_7b_instruct__rag_repair__run_01.png
main_human_evaluation,case_37_online_quiz_system,complex,Qwen 2.5 7B Instruct,RAG + Repair,Terminology alignment,5.0,qwen25_7b_instruct__rag_repair__run_01.png
main_human_evaluation,case_37_online_quiz_system,complex,Qwen 2.5 7B Instruct,RAG + Repair,Completeness,4.0,qwen25_7b_instruct__rag_repair__run_01.png
main_human_evaluation,case_37_online_quiz_system,complex,Qwen 2.5 7B Instruct,RAG + Repair,Correctness,4.0,qwen25_7b_instruct__rag_repair__run_01.png
main_human_evaluation,case_37_online_quiz_system,complex,Qwen 2.5 7B Instruct,RAG + Repair,Understandability,3.0,qwen25_7b_instruct__rag_repair__run_01.png
main_human_evaluation,case_37_online_quiz_system,complex,Qwen 2.5 7B Instruct,RAG + Repair,Terminology alignment,5.0,qwen25_7b_instruct__rag_repair__run_01.png
main_human_evaluation,case_39_website_development,medium,DeepSeek R1 14B,Few-shot + Repair,Completeness,4.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_39_website_development,medium,DeepSeek R1 14B,Few-shot + Repair,Correctness,4.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_39_website_development,medium,DeepSeek R1 14B,Few-shot + Repair,Understandability,5.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_39_website_development,medium,DeepSeek R1 14B,Few-shot + Repair,Terminology alignment,5.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_39_website_development,medium,DeepSeek R1 14B,Few-shot + Repair,Completeness,4.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_39_website_development,medium,DeepSeek R1 14B,Few-shot + Repair,Correctness,5.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_39_website_development,medium,DeepSeek R1 14B,Few-shot + Repair,Understandability,4.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_39_website_development,medium,DeepSeek R1 14B,Few-shot + Repair,Terminology alignment,4.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_41_video_suggestion_system,medium,Llama 3.1 8B Instruct,Few-shot + Repair,Completeness,5.0,llama_3_1_8b_instruct__few_shot_repair__run_01.png
main_human_evaluation,case_41_video_suggestion_system,medium,Llama 3.1 8B Instruct,Few-shot + Repair,Correctness,5.0,llama_3_1_8b_instruct__few_shot_repair__run_01.png
main_human_evaluation,case_41_video_suggestion_system,medium,Llama 3.1 8B Instruct,Few-shot + Repair,Understandability,5.0,llama_3_1_8b_instruct__few_shot_repair__run_01.png
main_human_evaluation,case_41_video_suggestion_system,medium,Llama 3.1 8B Instruct,Few-shot + Repair,Terminology alignment,4.0,llama_3_1_8b_instruct__few_shot_repair__run_01.png
main_human_evaluation,case_41_video_suggestion_system,medium,Llama 3.1 8B Instruct,Few-shot + Repair,Completeness,3.0,llama_3_1_8b_instruct__few_shot_repair__run_01.png
main_human_evaluation,case_41_video_suggestion_system,medium,Llama 3.1 8B Instruct,Few-shot + Repair,Correctness,4.0,llama_3_1_8b_instruct__few_shot_repair__run_01.png
main_human_evaluation,case_41_video_suggestion_system,medium,Llama 3.1 8B Instruct,Few-shot + Repair,Understandability,4.0,llama_3_1_8b_instruct__few_shot_repair__run_01.png
main_human_evaluation,case_41_video_suggestion_system,medium,Llama 3.1 8B Instruct,Few-shot + Repair,Terminology alignment,4.0,llama_3_1_8b_instruct__few_shot_repair__run_01.png
main_human_evaluation,case_45_alarm_clock,simple,DeepSeek R1 14B,Few-shot + Repair,Completeness,2.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_45_alarm_clock,simple,DeepSeek R1 14B,Few-shot + Repair,Correctness,2.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_45_alarm_clock,simple,DeepSeek R1 14B,Few-shot + Repair,Understandability,2.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_45_alarm_clock,simple,DeepSeek R1 14B,Few-shot + Repair,Terminology alignment,5.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_45_alarm_clock,simple,DeepSeek R1 14B,Few-shot + Repair,Completeness,4.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_45_alarm_clock,simple,DeepSeek R1 14B,Few-shot + Repair,Correctness,4.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_45_alarm_clock,simple,DeepSeek R1 14B,Few-shot + Repair,Understandability,5.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_45_alarm_clock,simple,DeepSeek R1 14B,Few-shot + Repair,Terminology alignment,5.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_45_alarm_clock,simple,Llama 3.1 8B Instruct,Few-shot + Repair,Completeness,5.0,llama_3_1_8b_instruct__few_shot_repair__run_01.png
main_human_evaluation,case_45_alarm_clock,simple,Llama 3.1 8B Instruct,Few-shot + Repair,Correctness,5.0,llama_3_1_8b_instruct__few_shot_repair__run_01.png
main_human_evaluation,case_45_alarm_clock,simple,Llama 3.1 8B Instruct,Few-shot + Repair,Understandability,5.0,llama_3_1_8b_instruct__few_shot_repair__run_01.png
main_human_evaluation,case_45_alarm_clock,simple,Llama 3.1 8B Instruct,Few-shot + Repair,Terminology alignment,5.0,llama_3_1_8b_instruct__few_shot_repair__run_01.png
main_human_evaluation,case_45_alarm_clock,simple,Llama 3.1 8B Instruct,Few-shot + Repair,Completeness,4.0,llama_3_1_8b_instruct__few_shot_repair__run_01.png
main_human_evaluation,case_45_alarm_clock,simple,Llama 3.1 8B Instruct,Few-shot + Repair,Correctness,3.0,llama_3_1_8b_instruct__few_shot_repair__run_01.png
main_human_evaluation,case_45_alarm_clock,simple,Llama 3.1 8B Instruct,Few-shot + Repair,Understandability,5.0,llama_3_1_8b_instruct__few_shot_repair__run_01.png
main_human_evaluation,case_45_alarm_clock,simple,Llama 3.1 8B Instruct,Few-shot + Repair,Terminology alignment,5.0,llama_3_1_8b_instruct__few_shot_repair__run_01.png
main_human_evaluation,case_46_digital_watch,medium,DeepSeek R1 14B,Few-shot + Repair,Completeness,3.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_46_digital_watch,medium,DeepSeek R1 14B,Few-shot + Repair,Correctness,3.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_46_digital_watch,medium,DeepSeek R1 14B,Few-shot + Repair,Understandability,3.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_46_digital_watch,medium,DeepSeek R1 14B,Few-shot + Repair,Terminology alignment,4.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_46_digital_watch,medium,DeepSeek R1 14B,Few-shot + Repair,Completeness,5.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_46_digital_watch,medium,DeepSeek R1 14B,Few-shot + Repair,Correctness,4.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_46_digital_watch,medium,DeepSeek R1 14B,Few-shot + Repair,Understandability,5.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_46_digital_watch,medium,DeepSeek R1 14B,Few-shot + Repair,Terminology alignment,4.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_46_digital_watch,medium,Qwen 2.5 7B Instruct,RAG + Repair,Completeness,4.0,qwen25_7b_instruct__rag_repair__run_01.png
main_human_evaluation,case_46_digital_watch,medium,Qwen 2.5 7B Instruct,RAG + Repair,Correctness,4.0,qwen25_7b_instruct__rag_repair__run_01.png
main_human_evaluation,case_46_digital_watch,medium,Qwen 2.5 7B Instruct,RAG + Repair,Understandability,5.0,qwen25_7b_instruct__rag_repair__run_01.png
main_human_evaluation,case_46_digital_watch,medium,Qwen 2.5 7B Instruct,RAG + Repair,Terminology alignment,4.0,qwen25_7b_instruct__rag_repair__run_01.png
main_human_evaluation,case_46_digital_watch,medium,Qwen 2.5 7B Instruct,RAG + Repair,Completeness,4.0,qwen25_7b_instruct__rag_repair__run_01.png
main_human_evaluation,case_46_digital_watch,medium,Qwen 2.5 7B Instruct,RAG + Repair,Correctness,4.0,qwen25_7b_instruct__rag_repair__run_01.png
main_human_evaluation,case_46_digital_watch,medium,Qwen 2.5 7B Instruct,RAG + Repair,Understandability,5.0,qwen25_7b_instruct__rag_repair__run_01.png
main_human_evaluation,case_46_digital_watch,medium,Qwen 2.5 7B Instruct,RAG + Repair,Terminology alignment,5.0,qwen25_7b_instruct__rag_repair__run_01.png
main_human_evaluation,case_47_safehome_security_function,simple,DeepSeek R1 14B,Few-shot + Repair,Completeness,5.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_47_safehome_security_function,simple,DeepSeek R1 14B,Few-shot + Repair,Correctness,5.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_47_safehome_security_function,simple,DeepSeek R1 14B,Few-shot + Repair,Understandability,4.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_47_safehome_security_function,simple,DeepSeek R1 14B,Few-shot + Repair,Terminology alignment,5.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_47_safehome_security_function,simple,DeepSeek R1 14B,Few-shot + Repair,Completeness,4.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_47_safehome_security_function,simple,DeepSeek R1 14B,Few-shot + Repair,Correctness,3.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_47_safehome_security_function,simple,DeepSeek R1 14B,Few-shot + Repair,Understandability,4.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_47_safehome_security_function,simple,DeepSeek R1 14B,Few-shot + Repair,Terminology alignment,5.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_51_process_sale,simple,Llama 3.1 8B Instruct,Few-shot + Repair,Completeness,5.0,llama_3_1_8b_instruct__few_shot_repair__run_01.png
main_human_evaluation,case_51_process_sale,simple,Llama 3.1 8B Instruct,Few-shot + Repair,Correctness,4.0,llama_3_1_8b_instruct__few_shot_repair__run_01.png
main_human_evaluation,case_51_process_sale,simple,Llama 3.1 8B Instruct,Few-shot + Repair,Understandability,5.0,llama_3_1_8b_instruct__few_shot_repair__run_01.png
main_human_evaluation,case_51_process_sale,simple,Llama 3.1 8B Instruct,Few-shot + Repair,Terminology alignment,5.0,llama_3_1_8b_instruct__few_shot_repair__run_01.png
main_human_evaluation,case_51_process_sale,simple,Llama 3.1 8B Instruct,Few-shot + Repair,Completeness,3.0,llama_3_1_8b_instruct__few_shot_repair__run_01.png
main_human_evaluation,case_51_process_sale,simple,Llama 3.1 8B Instruct,Few-shot + Repair,Correctness,4.0,llama_3_1_8b_instruct__few_shot_repair__run_01.png
main_human_evaluation,case_51_process_sale,simple,Llama 3.1 8B Instruct,Few-shot + Repair,Understandability,5.0,llama_3_1_8b_instruct__few_shot_repair__run_01.png
main_human_evaluation,case_51_process_sale,simple,Llama 3.1 8B Instruct,Few-shot + Repair,Terminology alignment,4.0,llama_3_1_8b_instruct__few_shot_repair__run_01.png
main_human_evaluation,case_54_weather_station_system,medium,DeepSeek R1 14B,Few-shot + Repair,Completeness,5.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_54_weather_station_system,medium,DeepSeek R1 14B,Few-shot + Repair,Correctness,5.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_54_weather_station_system,medium,DeepSeek R1 14B,Few-shot + Repair,Understandability,5.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_54_weather_station_system,medium,DeepSeek R1 14B,Few-shot + Repair,Terminology alignment,5.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_54_weather_station_system,medium,DeepSeek R1 14B,Few-shot + Repair,Completeness,3.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_54_weather_station_system,medium,DeepSeek R1 14B,Few-shot + Repair,Correctness,3.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_54_weather_station_system,medium,DeepSeek R1 14B,Few-shot + Repair,Understandability,3.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_54_weather_station_system,medium,DeepSeek R1 14B,Few-shot + Repair,Terminology alignment,4.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_54_weather_station_system,medium,Llama 3.1 8B Instruct,Few-shot + Repair,Completeness,4.0,llama_3_1_8b_instruct__few_shot_repair__run_01.png
main_human_evaluation,case_54_weather_station_system,medium,Llama 3.1 8B Instruct,Few-shot + Repair,Correctness,4.0,llama_3_1_8b_instruct__few_shot_repair__run_01.png
main_human_evaluation,case_54_weather_station_system,medium,Llama 3.1 8B Instruct,Few-shot + Repair,Understandability,5.0,llama_3_1_8b_instruct__few_shot_repair__run_01.png
main_human_evaluation,case_54_weather_station_system,medium,Llama 3.1 8B Instruct,Few-shot + Repair,Terminology alignment,5.0,llama_3_1_8b_instruct__few_shot_repair__run_01.png
main_human_evaluation,case_54_weather_station_system,medium,Llama 3.1 8B Instruct,Few-shot + Repair,Completeness,2.0,llama_3_1_8b_instruct__few_shot_repair__run_01.png
main_human_evaluation,case_54_weather_station_system,medium,Llama 3.1 8B Instruct,Few-shot + Repair,Correctness,2.0,llama_3_1_8b_instruct__few_shot_repair__run_01.png
main_human_evaluation,case_54_weather_station_system,medium,Llama 3.1 8B Instruct,Few-shot + Repair,Understandability,4.0,llama_3_1_8b_instruct__few_shot_repair__run_01.png
main_human_evaluation,case_54_weather_station_system,medium,Llama 3.1 8B Instruct,Few-shot + Repair,Terminology alignment,3.0,llama_3_1_8b_instruct__few_shot_repair__run_01.png
main_human_evaluation,case_67_atm_many_scenarios_1,medium,Qwen 2.5 7B Instruct,RAG + Repair,Completeness,5.0,qwen25_7b_instruct__rag_repair__run_01.png
main_human_evaluation,case_67_atm_many_scenarios_1,medium,Qwen 2.5 7B Instruct,RAG + Repair,Correctness,5.0,qwen25_7b_instruct__rag_repair__run_01.png
main_human_evaluation,case_67_atm_many_scenarios_1,medium,Qwen 2.5 7B Instruct,RAG + Repair,Understandability,3.0,qwen25_7b_instruct__rag_repair__run_01.png
main_human_evaluation,case_67_atm_many_scenarios_1,medium,Qwen 2.5 7B Instruct,RAG + Repair,Terminology alignment,5.0,qwen25_7b_instruct__rag_repair__run_01.png
main_human_evaluation,case_67_atm_many_scenarios_1,medium,Qwen 2.5 7B Instruct,RAG + Repair,Completeness,2.0,qwen25_7b_instruct__rag_repair__run_01.png
main_human_evaluation,case_67_atm_many_scenarios_1,medium,Qwen 2.5 7B Instruct,RAG + Repair,Correctness,3.0,qwen25_7b_instruct__rag_repair__run_01.png
main_human_evaluation,case_67_atm_many_scenarios_1,medium,Qwen 2.5 7B Instruct,RAG + Repair,Understandability,3.0,qwen25_7b_instruct__rag_repair__run_01.png
main_human_evaluation,case_67_atm_many_scenarios_1,medium,Qwen 2.5 7B Instruct,RAG + Repair,Terminology alignment,3.0,qwen25_7b_instruct__rag_repair__run_01.png
main_human_evaluation,case_70_atm_many_scenarios_7,medium,DeepSeek R1 14B,Few-shot + Repair,Completeness,2.0,deepseek_r1_14b__few_shot_repair__run_01.png
main_human_evaluation,case_70_atm_many_scenarios_7,medium,DeepSeek R1 14B,Few-shot + Repair,Correctness,3.0,deepseek_r1_14b__few_shot_repair__run_01.png
