llm_name,method_name,case_id,candidate_path,ground_truth_path,embedding_model,similarity_threshold,relaxed_similarity_threshold,ground_truth_states,candidate_states,matched_state_pairs,missing_ground_truth_states,extra_candidate_states,ground_truth_state_count,candidate_state_count,matched_state_count,missing_state_count,extra_state_count,semantic_state_precision,semantic_state_recall,semantic_state_f1
DeepSeek_R1_14B,baseline_repair,case_34_green_rides,results/plantuml_pipeline_run2/runs/open_source__deepseek_r1_14b__few_shot_validation_generator_critic_repair/case_34_green_rides/run_01.puml,dataset/case_34_green_rides/diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,,"[""accident"",""details"",""drive mode"",""feedback"",""from and to"",""menu"",""notify"",""order""]","[""AccidentDetectedState"",""AuthoritiesNotifiedState"",""DrivingModeState"",""FeedbackState"",""HungryState"",""JourneyDetailsState"",""OrderPlacedState"",""OtherOptionsState"",""RestaurantMenuState""]",[],"[""accident"",""details"",""drive mode"",""feedback"",""from and to"",""menu"",""notify"",""order""]","[""AccidentDetectedState"",""AuthoritiesNotifiedState"",""DrivingModeState"",""FeedbackState"",""HungryState"",""JourneyDetailsState"",""OrderPlacedState"",""OtherOptionsState"",""RestaurantMenuState""]",8,9,0,8,9,0.0,0.0,0.0
Llama_3.1_8B,baseline_repair,case_34_green_rides,results/plantuml_pipeline_run2/runs/open_source__llama31_8b_instruct__few_shot_validation_generator_critic_repair/case_34_green_rides/run_01.puml,dataset/case_34_green_rides/diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,,"[""accident"",""details"",""drive mode"",""feedback"",""from and to"",""menu"",""notify"",""order""]","[""Accident"",""Driving Mode"",""Feedback"",""Journey Details"",""Login"",""Menu"",""OrderFood"",""Other Options"",""PlaceToEat""]","[{""ground_truth_state"":""accident"",""candidate_state"":""Accident"",""ground_truth_normalized"":""accident"",""candidate_normalized"":""accident"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""drive mode"",""candidate_state"":""Driving Mode"",""ground_truth_normalized"":""drive mode"",""candidate_normalized"":""driving mode"",""similarity"":0.845288,""match_type"":""strict""},{""ground_truth_state"":""feedback"",""candidate_state"":""Feedback"",""ground_truth_normalized"":""feedback"",""candidate_normalized"":""feedback"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""menu"",""candidate_state"":""Menu"",""ground_truth_normalized"":""menu"",""candidate_normalized"":""menu"",""similarity"":1.0,""match_type"":""exact_normalized""}]","[""details"",""from and to"",""notify"",""order""]","[""Journey Details"",""Login"",""OrderFood"",""Other Options"",""PlaceToEat""]",8,9,4,4,5,0.444444,0.5,0.470588
Mistral,baseline_repair,case_34_green_rides,results/plantuml_pipeline_run2/runs/open_source__mistral__rag_validation_generator_critic_repair/case_34_green_rides/run_01.puml,dataset/case_34_green_rides/diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,,"[""accident"",""details"",""drive mode"",""feedback"",""from and to"",""menu"",""notify"",""order""]","[""AccidentReporting"",""DrivingModeChoice"",""EatSelection"",""Feedback"",""JourneyDetails"",""Login"",""LoginError"",""LoggedOut"",""MenuView""]","[{""ground_truth_state"":""feedback"",""candidate_state"":""Feedback"",""ground_truth_normalized"":""feedback"",""candidate_normalized"":""feedback"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""menu"",""candidate_state"":""MenuView"",""ground_truth_normalized"":""menu"",""candidate_normalized"":""menu view"",""similarity"":0.806949,""match_type"":""strict""}]","[""accident"",""details"",""drive mode"",""from and to"",""notify"",""order""]","[""AccidentReporting"",""DrivingModeChoice"",""EatSelection"",""JourneyDetails"",""Login"",""LoginError"",""LoggedOut""]",8,9,2,6,7,0.222222,0.25,0.235294
Qwen_2.5_7B,baseline_repair,case_34_green_rides,results/plantuml_pipeline_run2/runs/open_source__qwen25_7b_instruct__rag_validation_generator_critic_repair/case_34_green_rides/run_01.puml,dataset/case_34_green_rides/diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,,"[""accident"",""details"",""drive mode"",""feedback"",""from and to"",""menu"",""notify"",""order""]","[""AccidentNotification"",""Activate Mode"",""EatPlace"",""Feedback"",""Login"",""NextState"",""Choose Option""]","[{""ground_truth_state"":""feedback"",""candidate_state"":""Feedback"",""ground_truth_normalized"":""feedback"",""candidate_normalized"":""feedback"",""similarity"":1.0,""match_type"":""exact_normalized""}]","[""accident"",""details"",""drive mode"",""from and to"",""menu"",""notify"",""order""]","[""AccidentNotification"",""Activate Mode"",""EatPlace"",""Login"",""NextState"",""Choose Option""]",8,7,1,7,6,0.142857,0.125,0.133333
DeepSeek_R1_14B,baseline_repair,case_37_online_quiz_system,results/plantuml_pipeline_run2/runs/open_source__deepseek_r1_14b__few_shot_validation_generator_critic_repair/case_37_online_quiz_system/run_01.puml,dataset/case_37_online_quiz_system/diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,,"[""answer quiz"",""answer quiz by student"",""edit quiz"",""feedback"",""new quiz"",""post quiz"",""quiz answer and result"",""Registration or login"",""Create quiz/edit quiz by teacher"",""s2"",""s3"",""save draft"",""select quiz"",""student profile"",""submit"",""Teacher profile"",""view result""]","[""AnsweringQuiz"",""Initial"",""LoggedIn"",""QuizCompleted"",""QuizEdited"",""QuizCreated"",""QuizSelected"",""Student"",""SubmitQuiz"",""Teacher"",""ViewResult""]","[{""ground_truth_state"":""answer quiz"",""candidate_state"":""AnsweringQuiz"",""ground_truth_normalized"":""answer quiz"",""candidate_normalized"":""answering quiz"",""similarity"":0.89004,""match_type"":""strict""},{""ground_truth_state"":""edit quiz"",""candidate_state"":""QuizEdited"",""ground_truth_normalized"":""edit quiz"",""candidate_normalized"":""quiz edited"",""similarity"":0.871085,""match_type"":""strict""},{""ground_truth_state"":""post quiz"",""candidate_state"":""SubmitQuiz"",""ground_truth_normalized"":""post quiz"",""candidate_normalized"":""submit quiz"",""similarity"":0.805518,""match_type"":""strict""},{""ground_truth_state"":""Create quiz/edit quiz by teacher"",""candidate_state"":""QuizCreated"",""ground_truth_normalized"":""registration quiz/edit quiz by teacher"",""candidate_normalized"":""quiz registration"",""similarity"":0.814675,""match_type"":""strict""},{""ground_truth_state"":""select quiz"",""candidate_state"":""QuizSelected"",""ground_truth_normalized"":""select quiz"",""candidate_normalized"":""quiz selected"",""similarity"":0.884981,""match_type"":""strict""},{""ground_truth_state"":""view result"",""candidate_state"":""ViewResult"",""ground_truth_normalized"":""view result"",""candidate_normalized"":""view result"",""similarity"":1.0,""match_type"":""exact_normalized""}]","[""answer quiz by student"",""feedback"",""new quiz"",""quiz answer and result"",""Registration or login"",""s2"",""s3"",""save draft"",""student profile"",""submit"",""Teacher profile""]","[""Initial"",""LoggedIn"",""QuizCompleted"",""Student"",""Teacher""]",17,11,6,11,5,0.545455,0.352941,0.428571
Llama_3.1_8B,baseline_repair,case_37_online_quiz_system,results/plantuml_pipeline_run2/runs/open_source__llama31_8b_instruct__few_shot_validation_generator_critic_repair/case_37_online_quiz_system/run_01.puml,dataset/case_37_online_quiz_system/diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,,"[""answer quiz"",""answer quiz by student"",""edit quiz"",""feedback"",""new quiz"",""post quiz"",""quiz answer and result"",""Registration or login"",""Create quiz/edit quiz by teacher"",""s2"",""s3"",""save draft"",""select quiz"",""student profile"",""submit"",""Teacher profile"",""view result""]","[""AnswerQuiz"",""Completed"",""LoggedIn"",""PublishQuiz"",""Registered"",""Create new quiz"",""SaveDraft"",""Select a quiz"",""StudentMode"",""Submitted"",""TeacherMode"",""ViewResult""]","[{""ground_truth_state"":""answer quiz"",""candidate_state"":""AnswerQuiz"",""ground_truth_normalized"":""answer quiz"",""candidate_normalized"":""answer quiz"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Registration or login"",""candidate_state"":""Registered"",""ground_truth_normalized"":""registration or login"",""candidate_normalized"":""registration"",""similarity"":0.801797,""match_type"":""strict""},{""ground_truth_state"":""save draft"",""candidate_state"":""SaveDraft"",""ground_truth_normalized"":""save draft"",""candidate_normalized"":""save draft"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""select quiz"",""candidate_state"":""Select a quiz"",""ground_truth_normalized"":""select quiz"",""candidate_normalized"":""select a quiz"",""similarity"":0.961635,""match_type"":""strict""},{""ground_truth_state"":""submit"",""candidate_state"":""Submitted"",""ground_truth_normalized"":""submit"",""candidate_normalized"":""submit"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""view result"",""candidate_state"":""ViewResult"",""ground_truth_normalized"":""view result"",""candidate_normalized"":""view result"",""similarity"":1.0,""match_type"":""exact_normalized""}]","[""answer quiz by student"",""edit quiz"",""feedback"",""new quiz"",""post quiz"",""quiz answer and result"",""Create quiz/edit quiz by teacher"",""s2"",""s3"",""student profile"",""Teacher profile""]","[""Completed"",""LoggedIn"",""PublishQuiz"",""Create new quiz"",""StudentMode"",""TeacherMode""]",17,12,6,11,6,0.5,0.352941,0.413793
Mistral,baseline_repair,case_37_online_quiz_system,results/plantuml_pipeline_run2/runs/open_source__mistral__rag_validation_generator_critic_repair/case_37_online_quiz_system/run_01.puml,dataset/case_37_online_quiz_system/diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,,"[""answer quiz"",""answer quiz by student"",""edit quiz"",""feedback"",""new quiz"",""post quiz"",""quiz answer and result"",""Registration or login"",""Create quiz/edit quiz by teacher"",""s2"",""s3"",""save draft"",""select quiz"",""student profile"",""submit"",""Teacher profile"",""view result""]","[""AnswerQuiz"",""EditQuiz"",""LoggedOut"",""PostQuiz"",""CreateQuiz"",""SaveDraft"",""SelectQuiz"",""StartLogin"",""StudentMode"",""SubmitQuiz"",""TeacherMode"",""ViewResultSubmitted"",""ViewResults""]","[{""ground_truth_state"":""answer quiz"",""candidate_state"":""AnswerQuiz"",""ground_truth_normalized"":""answer quiz"",""candidate_normalized"":""answer quiz"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""edit quiz"",""candidate_state"":""EditQuiz"",""ground_truth_normalized"":""edit quiz"",""candidate_normalized"":""edit quiz"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""post quiz"",""candidate_state"":""PostQuiz"",""ground_truth_normalized"":""post quiz"",""candidate_normalized"":""post quiz"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""save draft"",""candidate_state"":""SaveDraft"",""ground_truth_normalized"":""save draft"",""candidate_normalized"":""save draft"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""select quiz"",""candidate_state"":""SelectQuiz"",""ground_truth_normalized"":""select quiz"",""candidate_normalized"":""select quiz"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""view result"",""candidate_state"":""ViewResults"",""ground_truth_normalized"":""view result"",""candidate_normalized"":""view results"",""similarity"":0.934829,""match_type"":""strict""}]","[""answer quiz by student"",""feedback"",""new quiz"",""quiz answer and result"",""Registration or login"",""Create quiz/edit quiz by teacher"",""s2"",""s3"",""student profile"",""submit"",""Teacher profile""]","[""LoggedOut"",""CreateQuiz"",""StartLogin"",""StudentMode"",""SubmitQuiz"",""TeacherMode"",""ViewResultSubmitted""]",17,13,6,11,7,0.461538,0.352941,0.4
Qwen_2.5_7B,baseline_repair,case_37_online_quiz_system,results/plantuml_pipeline_run2/runs/open_source__qwen25_7b_instruct__rag_validation_generator_critic_repair/case_37_online_quiz_system/run_01.puml,dataset/case_37_online_quiz_system/diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,,"[""answer quiz"",""answer quiz by student"",""edit quiz"",""feedback"",""new quiz"",""post quiz"",""quiz answer and result"",""Registration or login"",""Create quiz/edit quiz by teacher"",""s2"",""s3"",""save draft"",""select quiz"",""student profile"",""submit"",""Teacher profile"",""view result""]","[""AnswerQuiz"",""EditQuiz"",""initial_state"",""LoginDetails"",""RegisterLogin"",""CreateQuiz"",""SaveDraftOrPost"",""SelectQuiz"",""SubmitQuiz"",""ViewResult"",""ViewResults""]","[{""ground_truth_state"":""answer quiz"",""candidate_state"":""AnswerQuiz"",""ground_truth_normalized"":""answer quiz"",""candidate_normalized"":""answer quiz"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""edit quiz"",""candidate_state"":""EditQuiz"",""ground_truth_normalized"":""edit quiz"",""candidate_normalized"":""edit quiz"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""post quiz"",""candidate_state"":""SubmitQuiz"",""ground_truth_normalized"":""post quiz"",""candidate_normalized"":""submit quiz"",""similarity"":0.805518,""match_type"":""strict""},{""ground_truth_state"":""Registration or login"",""candidate_state"":""RegisterLogin"",""ground_truth_normalized"":""registration or login"",""candidate_normalized"":""registration login"",""similarity"":0.908838,""match_type"":""strict""},{""ground_truth_state"":""save draft"",""candidate_state"":""SaveDraftOrPost"",""ground_truth_normalized"":""save draft"",""candidate_normalized"":""save draft or post"",""similarity"":0.882983,""match_type"":""strict""},{""ground_truth_state"":""select quiz"",""candidate_state"":""SelectQuiz"",""ground_truth_normalized"":""select quiz"",""candidate_normalized"":""select quiz"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""view result"",""candidate_state"":""ViewResult"",""ground_truth_normalized"":""view result"",""candidate_normalized"":""view result"",""similarity"":1.0,""match_type"":""exact_normalized""}]","[""answer quiz by student"",""feedback"",""new quiz"",""quiz answer and result"",""Create quiz/edit quiz by teacher"",""s2"",""s3"",""student profile"",""submit"",""Teacher profile""]","[""initial_state"",""LoginDetails"",""CreateQuiz"",""ViewResults""]",17,11,7,10,4,0.636364,0.411765,0.5
DeepSeek_R1_14B,baseline_repair,case_39_website_development,results/plantuml_pipeline_run2/runs/open_source__deepseek_r1_14b__few_shot_validation_generator_critic_repair/case_39_website_development/run_01.puml,dataset/case_39_website_development/diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,,"[""Available departments"",""Career opportunities"",""Employment/Internship application form"",""History of the firm"",""Homepage"",""News/blog"",""Photos"",""Updates"",""Verification"",""Display Projects"",""Walk-through""]","[""FinalState"",""InitialState""]",[],"[""Available departments"",""Career opportunities"",""Employment/Internship application form"",""History of the firm"",""Homepage"",""News/blog"",""Photos"",""Updates"",""Verification"",""Display Projects"",""Walk-through""]","[""FinalState"",""InitialState""]",11,2,0,11,2,0.0,0.0,0.0
Llama_3.1_8B,baseline_repair,case_39_website_development,results/plantuml_pipeline_run2/runs/open_source__llama31_8b_instruct__few_shot_validation_generator_critic_repair/case_39_website_development/run_01.puml,dataset/case_39_website_development/diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,,"[""Available departments"",""Career opportunities"",""Employment/Internship application form"",""History of the firm"",""Homepage"",""News/blog"",""Photos"",""Updates"",""Verification"",""Display Projects"",""Walk-through""]","[""Application Form"",""Career Opportunities"",""CheckApplications"",""Homepage"",""Photos"",""Project Details"",""Updates"",""Videos""]","[{""ground_truth_state"":""Career opportunities"",""candidate_state"":""Career Opportunities"",""ground_truth_normalized"":""career opportunities"",""candidate_normalized"":""career opportunities"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Homepage"",""candidate_state"":""Homepage"",""ground_truth_normalized"":""homepage"",""candidate_normalized"":""homepage"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Photos"",""candidate_state"":""Photos"",""ground_truth_normalized"":""photos"",""candidate_normalized"":""photos"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Updates"",""candidate_state"":""Updates"",""ground_truth_normalized"":""updates"",""candidate_normalized"":""updates"",""similarity"":1.0,""match_type"":""exact_normalized""}]","[""Available departments"",""Employment/Internship application form"",""History of the firm"",""News/blog"",""Verification"",""Display Projects"",""Walk-through""]","[""Application Form"",""CheckApplications"",""Project Details"",""Videos""]",11,8,4,7,4,0.5,0.363636,0.421053
Mistral,baseline_repair,case_39_website_development,results/plantuml_pipeline_run2/runs/open_source__mistral__rag_validation_generator_critic_repair/case_39_website_development/run_01.puml,dataset/case_39_website_development/diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,,"[""Available departments"",""Career opportunities"",""Employment/Internship application form"",""History of the firm"",""Homepage"",""News/blog"",""Photos"",""Updates"",""Verification"",""Display Projects"",""Walk-through""]","[""Alerts"",""Analysis"",""ApplicationForm"",""BlogsAndNewsUpdates"",""CareerOpportunities"",""CompletedRegistration"",""DetailsCheck"",""GovernmentOfficial"",""HealthPlanningResults"",""HealthWorker"",""HealthWorkerDashboard"",""Homepage"",""IncorrectDetails"",""SignIn"",""LoggedOut"",""MedicalInformation"",""NavigationBar"",""PasswordCheck"",""Patient"",""PatientDashboard"",""Photos"",""PlannedActivities"",""Projects"",""AccountCreation"",""Submitted"",""Updates"",""Videos""]","[{""ground_truth_state"":""Career opportunities"",""candidate_state"":""CareerOpportunities"",""ground_truth_normalized"":""career opportunities"",""candidate_normalized"":""career opportunities"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Homepage"",""candidate_state"":""Homepage"",""ground_truth_normalized"":""homepage"",""candidate_normalized"":""homepage"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""News/blog"",""candidate_state"":""BlogsAndNewsUpdates"",""ground_truth_normalized"":""news/blog"",""candidate_normalized"":""blogs and news updates"",""similarity"":0.80386,""match_type"":""strict""},{""ground_truth_state"":""Photos"",""candidate_state"":""Photos"",""ground_truth_normalized"":""photos"",""candidate_normalized"":""photos"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Updates"",""candidate_state"":""Updates"",""ground_truth_normalized"":""updates"",""candidate_normalized"":""updates"",""similarity"":1.0,""match_type"":""exact_normalized""}]","[""Available departments"",""Employment/Internship application form"",""History of the firm"",""Verification"",""Display Projects"",""Walk-through""]","[""Alerts"",""Analysis"",""ApplicationForm"",""CompletedRegistration"",""DetailsCheck"",""GovernmentOfficial"",""HealthPlanningResults"",""HealthWorker"",""HealthWorkerDashboard"",""IncorrectDetails"",""SignIn"",""LoggedOut"",""MedicalInformation"",""NavigationBar"",""PasswordCheck"",""Patient"",""PatientDashboard"",""PlannedActivities"",""Projects"",""AccountCreation"",""Submitted"",""Videos""]",11,27,5,6,22,0.185185,0.454545,0.263158
Qwen_2.5_7B,baseline_repair,case_39_website_development,results/plantuml_pipeline_run2/runs/open_source__qwen25_7b_instruct__rag_validation_generator_critic_repair/case_39_website_development/run_01.puml,dataset/case_39_website_development/diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,,"[""Available departments"",""Career opportunities"",""Employment/Internship application form"",""History of the firm"",""Homepage"",""News/blog"",""Photos"",""Updates"",""Verification"",""Display Projects"",""Walk-through""]","[""ApplicationForm"",""EmploymentUpdate"",""InternshipUpdate"",""OpportunityInfo"",""ProjectInfo"",""Submitted"",""ViewPhotos"",""ViewUpdates"",""ViewVideos""]",[],"[""Available departments"",""Career opportunities"",""Employment/Internship application form"",""History of the firm"",""Homepage"",""News/blog"",""Photos"",""Updates"",""Verification"",""Display Projects"",""Walk-through""]","[""ApplicationForm"",""EmploymentUpdate"",""InternshipUpdate"",""OpportunityInfo"",""ProjectInfo"",""Submitted"",""ViewPhotos"",""ViewUpdates"",""ViewVideos""]",11,9,0,11,9,0.0,0.0,0.0
DeepSeek_R1_14B,baseline_repair,case_41_video_suggestion_system,results/plantuml_pipeline_run2/runs/open_source__deepseek_r1_14b__few_shot_validation_generator_critic_repair/case_41_video_suggestion_system/run_01.puml,dataset/case_41_video_suggestion_system/diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,,"[""Other Videos watched by similar users"",""Paid Promotion Videos"",""Request Suggestion"",""Retrieve Other Attributes of videos"",""Retrieve Unique Id"",""Similar Genre Videos"",""Similar Tag Videos"",""Suggest Videos"",""Trending Videos""]","[""Adding Details"",""Gathering Suggestions"",""Idle"",""Processing Request"",""Sending Suggestions""]",[],"[""Other Videos watched by similar users"",""Paid Promotion Videos"",""Request Suggestion"",""Retrieve Other Attributes of videos"",""Retrieve Unique Id"",""Similar Genre Videos"",""Similar Tag Videos"",""Suggest Videos"",""Trending Videos""]","[""Adding Details"",""Gathering Suggestions"",""Idle"",""Processing Request"",""Sending Suggestions""]",9,5,0,9,5,0.0,0.0,0.0
Llama_3.1_8B,baseline_repair,case_41_video_suggestion_system,results/plantuml_pipeline_run2/runs/open_source__llama31_8b_instruct__few_shot_validation_generator_critic_repair/case_41_video_suggestion_system/run_01.puml,dataset/case_41_video_suggestion_system/diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,,"[""Other Videos watched by similar users"",""Paid Promotion Videos"",""Request Suggestion"",""Retrieve Other Attributes of videos"",""Retrieve Unique Id"",""Similar Genre Videos"",""Similar Tag Videos"",""Suggest Videos"",""Trending Videos""]","[""Add Additional Details"",""Gather Different Types of Videos"",""GatherVideos"",""Gathering Videos"",""Identify User"",""Idle"",""Receive Request"",""Receiving Request"",""Sending Suggestions"",""Send Suggested Videos"",""SendSuggestions""]",[],"[""Other Videos watched by similar users"",""Paid Promotion Videos"",""Request Suggestion"",""Retrieve Other Attributes of videos"",""Retrieve Unique Id"",""Similar Genre Videos"",""Similar Tag Videos"",""Suggest Videos"",""Trending Videos""]","[""Add Additional Details"",""Gather Different Types of Videos"",""GatherVideos"",""Gathering Videos"",""Identify User"",""Idle"",""Receive Request"",""Receiving Request"",""Sending Suggestions"",""Send Suggested Videos"",""SendSuggestions""]",9,11,0,9,11,0.0,0.0,0.0
Mistral,baseline_repair,case_41_video_suggestion_system,results/plantuml_pipeline_run2/runs/open_source__mistral__rag_validation_generator_critic_repair/case_41_video_suggestion_system/run_01.puml,dataset/case_41_video_suggestion_system/diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,,"[""Other Videos watched by similar users"",""Paid Promotion Videos"",""Request Suggestion"",""Retrieve Other Attributes of videos"",""Retrieve Unique Id"",""Similar Genre Videos"",""Similar Tag Videos"",""Suggest Videos"",""Trending Videos""]",[],[],"[""Other Videos watched by similar users"",""Paid Promotion Videos"",""Request Suggestion"",""Retrieve Other Attributes of videos"",""Retrieve Unique Id"",""Similar Genre Videos"",""Similar Tag Videos"",""Suggest Videos"",""Trending Videos""]",[],9,0,0,9,0,0.0,0.0,0.0
Qwen_2.5_7B,baseline_repair,case_41_video_suggestion_system,results/plantuml_pipeline_run2/runs/open_source__qwen25_7b_instruct__rag_validation_generator_critic_repair/case_41_video_suggestion_system/run_01.puml,dataset/case_41_video_suggestion_system/diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,,"[""Other Videos watched by similar users"",""Paid Promotion Videos"",""Request Suggestion"",""Retrieve Other Attributes of videos"",""Retrieve Unique Id"",""Similar Genre Videos"",""Similar Tag Videos"",""Suggest Videos"",""Trending Videos""]","[""AddDetails"",""IdentifyUser"",""SendSuggestions""]",[],"[""Other Videos watched by similar users"",""Paid Promotion Videos"",""Request Suggestion"",""Retrieve Other Attributes of videos"",""Retrieve Unique Id"",""Similar Genre Videos"",""Similar Tag Videos"",""Suggest Videos"",""Trending Videos""]","[""AddDetails"",""IdentifyUser"",""SendSuggestions""]",9,3,0,9,3,0.0,0.0,0.0
DeepSeek_R1_14B,baseline_repair,case_45_alarm_clock,results/plantuml_pipeline_run2/runs/open_source__deepseek_r1_14b__few_shot_validation_generator_critic_repair/case_45_alarm_clock/run_01.puml,dataset/case_45_alarm_clock/diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,,"[""Prepared"",""Ringing"",""Unprepared""]","[""Active"",""Off"",""Ringing""]","[{""ground_truth_state"":""Ringing"",""candidate_state"":""Ringing"",""ground_truth_normalized"":""ringing"",""candidate_normalized"":""ringing"",""similarity"":1.0,""match_type"":""exact_normalized""}]","[""Prepared"",""Unprepared""]","[""Active"",""Off""]",3,3,1,2,2,0.333333,0.333333,0.333333
Llama_3.1_8B,baseline_repair,case_45_alarm_clock,results/plantuml_pipeline_run2/runs/open_source__llama31_8b_instruct__few_shot_validation_generator_critic_repair/case_45_alarm_clock/run_01.puml,dataset/case_45_alarm_clock/diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,,"[""Prepared"",""Ringing"",""Unprepared""]","[""Activated"",""Off"",""Ringing""]","[{""ground_truth_state"":""Ringing"",""candidate_state"":""Ringing"",""ground_truth_normalized"":""ringing"",""candidate_normalized"":""ringing"",""similarity"":1.0,""match_type"":""exact_normalized""}]","[""Prepared"",""Unprepared""]","[""Activated"",""Off""]",3,3,1,2,2,0.333333,0.333333,0.333333
Mistral,baseline_repair,case_45_alarm_clock,results/plantuml_pipeline_run2/runs/open_source__mistral__rag_validation_generator_critic_repair/case_45_alarm_clock/run_01.puml,dataset/case_45_alarm_clock/diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,,"[""Prepared"",""Ringing"",""Unprepared""]","[""ActiveAlarm"",""Off"",""RingingAlarm"",""StoppedAlarm""]",[],"[""Prepared"",""Ringing"",""Unprepared""]","[""ActiveAlarm"",""Off"",""RingingAlarm"",""StoppedAlarm""]",3,4,0,3,4,0.0,0.0,0.0
Qwen_2.5_7B,baseline_repair,case_45_alarm_clock,results/plantuml_pipeline_run2/runs/open_source__qwen25_7b_instruct__rag_validation_generator_critic_repair/case_45_alarm_clock/run_01.puml,dataset/case_45_alarm_clock/diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,,"[""Prepared"",""Ringing"",""Unprepared""]","[""Activated"",""Off"",""Ringing"",""SetAlarmTime"",""StopRinging"",""TurnOffAlarm""]","[{""ground_truth_state"":""Ringing"",""candidate_state"":""Ringing"",""ground_truth_normalized"":""ringing"",""candidate_normalized"":""ringing"",""similarity"":1.0,""match_type"":""exact_normalized""}]","[""Prepared"",""Unprepared""]","[""Activated"",""Off"",""SetAlarmTime"",""StopRinging"",""TurnOffAlarm""]",3,6,1,2,5,0.166667,0.333333,0.222222
DeepSeek_R1_14B,baseline_repair,case_46_digital_watch,results/plantuml_pipeline_run2/runs/open_source__deepseek_r1_14b__few_shot_validation_generator_critic_repair/case_46_digital_watch/run_01.puml,dataset/case_46_digital_watch/diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,,"[""Change alarm hour"",""Change alarm minute"",""Change Hour"",""Change minutes"",""Prepared"",""Ringing"",""TurnedOff"",""TurnedOn"",""Unprepared"",""Display"",""Watch""]","[""Idle""]",[],"[""Change alarm hour"",""Change alarm minute"",""Change Hour"",""Change minutes"",""Prepared"",""Ringing"",""TurnedOff"",""TurnedOn"",""Unprepared"",""Display"",""Watch""]","[""Idle""]",11,1,0,11,1,0.0,0.0,0.0
