llm_name,method_name,case_id,candidate_path,ground_truth_path,embedding_model,similarity_threshold,relaxed_similarity_threshold,ground_truth_states,candidate_states,matched_state_pairs,missing_ground_truth_states,extra_candidate_states,ground_truth_state_count,candidate_state_count,matched_state_count,missing_state_count,extra_state_count,semantic_state_precision,semantic_state_recall,semantic_state_f1
Qwen_2.5_7B,rag,case_54_weather_station_system,results\plantuml_pipeline_run2\runs\open_source__qwen25_7b_instruct__rag\case_54_weather_station_system\run_01.puml,dataset\case_54_weather_station_system\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.480000,"[""Collecting"",""Configuring"",""Controlled"",""Operation"",""Running"",""Shutdown"",""Summarizing"",""Testing"",""Transmitting""]","[""Configuration Mode"",""Controlled Mode"",""Data Collection"",""Restart"",""Running"",""Shutdown"",""Status Checking"",""Summary Preparation""]","[{""ground_truth_state"":""Collecting"",""candidate_state"":""Data Collection"",""ground_truth_normalized"":""collect"",""candidate_normalized"":""data collection"",""similarity"":0.490738,""match_type"":""relaxed""},{""ground_truth_state"":""Configuring"",""candidate_state"":""Configuration Mode"",""ground_truth_normalized"":""configuring"",""candidate_normalized"":""configuration mode"",""similarity"":0.648217,""match_type"":""relaxed""},{""ground_truth_state"":""Controlled"",""candidate_state"":""Controlled Mode"",""ground_truth_normalized"":""controlled"",""candidate_normalized"":""controlled mode"",""similarity"":0.720561,""match_type"":""relaxed_lexical""},{""ground_truth_state"":""Running"",""candidate_state"":""Running"",""ground_truth_normalized"":""running"",""candidate_normalized"":""running"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Shutdown"",""candidate_state"":""Shutdown"",""ground_truth_normalized"":""shutdown"",""candidate_normalized"":""shutdown"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Summarizing"",""candidate_state"":""Summary Preparation"",""ground_truth_normalized"":""summarizing"",""candidate_normalized"":""summary preparation"",""similarity"":0.577728,""match_type"":""relaxed""}]","[""Operation"",""Testing"",""Transmitting""]","[""Restart"",""Status Checking""]",9,8,6,3,2,0.75,0.666667,0.705882
DeepSeek_R1_14B,few_shot,case_59_atm_1,results\plantuml_pipeline_run2\runs\open_source__deepseek_r1_14b__few_shot\case_59_atm_1\run_01.puml,dataset\case_59_atm_1\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.480000,"[""EnterAmount <<extended>>"",""ReadAmount <<extended>>"",""ReleaseCard <<extended>>"",""SelectAmount <<extended>>""]","[""Dispensing Cash"",""Idle"",""Waiting for Custom Amount"",""Waiting for Selection""]",[],"[""EnterAmount <<extended>>"",""ReadAmount <<extended>>"",""ReleaseCard <<extended>>"",""SelectAmount <<extended>>""]","[""Dispensing Cash"",""Idle"",""Waiting for Custom Amount"",""Waiting for Selection""]",4,4,0,4,4,0.0,0.0,0.0
Llama_3.1_8B,few_shot,case_59_atm_1,results\plantuml_pipeline_run2\runs\open_source__llama31_8b_instruct__few_shot\case_59_atm_1\run_01.puml,dataset\case_59_atm_1\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.480000,"[""EnterAmount <<extended>>"",""ReadAmount <<extended>>"",""ReleaseCard <<extended>>"",""SelectAmount <<extended>>""]","[""CancelTransaction"",""InputCustomAmount"",""OutOfService"",""ReturnCard"",""ChooseAmount"",""SelectPredefinedAmount"",""VerifyTransaction <<final>>""]","[{""ground_truth_state"":""EnterAmount <<extended>>"",""candidate_state"":""InputCustomAmount"",""ground_truth_normalized"":""enter amount <<extended>>"",""candidate_normalized"":""input custom amount"",""similarity"":0.573039,""match_type"":""relaxed""},{""ground_truth_state"":""ReleaseCard <<extended>>"",""candidate_state"":""ReturnCard"",""ground_truth_normalized"":""release card <<extended>>"",""candidate_normalized"":""return card"",""similarity"":0.513028,""match_type"":""relaxed""},{""ground_truth_state"":""SelectAmount <<extended>>"",""candidate_state"":""ChooseAmount"",""ground_truth_normalized"":""select amount <<extended>>"",""candidate_normalized"":""select amount"",""similarity"":0.824091,""match_type"":""strict""}]","[""ReadAmount <<extended>>""]","[""CancelTransaction"",""OutOfService"",""SelectPredefinedAmount"",""VerifyTransaction <<final>>""]",4,7,3,1,4,0.428571,0.75,0.545455
Mistral,rag,case_59_atm_1,results\plantuml_pipeline_run2\runs\open_source__mistral__rag\case_59_atm_1\run_01.puml,dataset\case_59_atm_1\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.480000,"[""EnterAmount <<extended>>"",""ReadAmount <<extended>>"",""ReleaseCard <<extended>>"",""SelectAmount <<extended>>""]","[""Confiscating"",""Dispensing Cash and Printing Receipt"",""Ejecting"",""Idle"",""Processing Withdrawal"",""Returning Card"",""Validating PIN"",""Waiting for PIN"",""Withdrawal Options""]","[{""ground_truth_state"":""ReleaseCard <<extended>>"",""candidate_state"":""Returning Card"",""ground_truth_normalized"":""release card <<extended>>"",""candidate_normalized"":""returning card"",""similarity"":0.485125,""match_type"":""relaxed""}]","[""EnterAmount <<extended>>"",""ReadAmount <<extended>>"",""SelectAmount <<extended>>""]","[""Confiscating"",""Dispensing Cash and Printing Receipt"",""Ejecting"",""Idle"",""Processing Withdrawal"",""Validating PIN"",""Waiting for PIN"",""Withdrawal Options""]",4,9,1,3,8,0.111111,0.25,0.153846
Qwen_2.5_7B,rag,case_59_atm_1,results\plantuml_pipeline_run2\runs\open_source__qwen25_7b_instruct__rag\case_59_atm_1\run_01.puml,dataset\case_59_atm_1\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.480000,"[""EnterAmount <<extended>>"",""ReadAmount <<extended>>"",""ReleaseCard <<extended>>"",""SelectAmount <<extended>>""]","[""Confiscating"",""Ejecting"",""Idle"",""Processing Withdrawal"",""Validating PIN"",""Waiting for PIN"",""Withdrawal Options""]",[],"[""EnterAmount <<extended>>"",""ReadAmount <<extended>>"",""ReleaseCard <<extended>>"",""SelectAmount <<extended>>""]","[""Confiscating"",""Ejecting"",""Idle"",""Processing Withdrawal"",""Validating PIN"",""Waiting for PIN"",""Withdrawal Options""]",4,7,0,4,7,0.0,0.0,0.0
DeepSeek_R1_14B,few_shot,case_60_atm_2,results\plantuml_pipeline_run2\runs\open_source__deepseek_r1_14b__few_shot\case_60_atm_2\run_01.puml,dataset\case_60_atm_2\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.480000,"[""EnterAmount"",""ReadAmount <<extended>>"",""SelectAmount <<extended>>"",""VerifyTransaction <<extended>>""]","[""Final"",""Initial"",""Re-enter Amount"",""Select Amount"",""Verify Transaction""]","[{""ground_truth_state"":""EnterAmount"",""candidate_state"":""Re-enter Amount"",""ground_truth_normalized"":""enter amount"",""candidate_normalized"":""re enter amount"",""similarity"":0.848469,""match_type"":""strict""},{""ground_truth_state"":""SelectAmount <<extended>>"",""candidate_state"":""Select Amount"",""ground_truth_normalized"":""select amount <<extended>>"",""candidate_normalized"":""select amount"",""similarity"":0.824091,""match_type"":""strict""},{""ground_truth_state"":""VerifyTransaction <<extended>>"",""candidate_state"":""Verify Transaction"",""ground_truth_normalized"":""verify transaction <<extended>>"",""candidate_normalized"":""verify transaction"",""similarity"":0.802673,""match_type"":""strict""}]","[""ReadAmount <<extended>>""]","[""Final"",""Initial""]",4,5,3,1,2,0.6,0.75,0.666667
Llama_3.1_8B,few_shot,case_60_atm_2,results\plantuml_pipeline_run2\runs\open_source__llama31_8b_instruct__few_shot\case_60_atm_2\run_01.puml,dataset\case_60_atm_2\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.480000,"[""EnterAmount"",""ReadAmount <<extended>>"",""SelectAmount <<extended>>"",""VerifyTransaction <<extended>>""]","[""Enter Custom Value"",""Idle"",""Select Amount"",""Transaction Rejected"",""Transaction Successful""]","[{""ground_truth_state"":""EnterAmount"",""candidate_state"":""Enter Custom Value"",""ground_truth_normalized"":""enter amount"",""candidate_normalized"":""enter custom value"",""similarity"":0.599638,""match_type"":""relaxed""},{""ground_truth_state"":""SelectAmount <<extended>>"",""candidate_state"":""Select Amount"",""ground_truth_normalized"":""select amount <<extended>>"",""candidate_normalized"":""select amount"",""similarity"":0.824091,""match_type"":""strict""},{""ground_truth_state"":""VerifyTransaction <<extended>>"",""candidate_state"":""Transaction Successful"",""ground_truth_normalized"":""verify transaction <<extended>>"",""candidate_normalized"":""transaction successful"",""similarity"":0.522458,""match_type"":""relaxed""}]","[""ReadAmount <<extended>>""]","[""Idle"",""Transaction Rejected""]",4,5,3,1,2,0.6,0.75,0.666667
Mistral,rag,case_60_atm_2,results\plantuml_pipeline_run2\runs\open_source__mistral__rag\case_60_atm_2\run_01.puml,dataset\case_60_atm_2\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.480000,"[""EnterAmount"",""ReadAmount <<extended>>"",""SelectAmount <<extended>>"",""VerifyTransaction <<extended>>""]","[""AcceptDeclineRequest"",""Idle"",""MakePayment"",""ProceedRejectProject"",""QualityCheck"",""RestartProcess"",""SaveProjectDetails"",""SearchProjectCategory"",""TrackProjectProgress"",""UpdateProjectProgress"",""UpdateProjectStatus"",""UploadFinalProject"",""UploadRequest""]","[{""ground_truth_state"":""EnterAmount"",""candidate_state"":""MakePayment"",""ground_truth_normalized"":""enter amount"",""candidate_normalized"":""make payment"",""similarity"":0.492528,""match_type"":""relaxed""}]","[""ReadAmount <<extended>>"",""SelectAmount <<extended>>"",""VerifyTransaction <<extended>>""]","[""AcceptDeclineRequest"",""Idle"",""ProceedRejectProject"",""QualityCheck"",""RestartProcess"",""SaveProjectDetails"",""SearchProjectCategory"",""TrackProjectProgress"",""UpdateProjectProgress"",""UpdateProjectStatus"",""UploadFinalProject"",""UploadRequest""]",4,13,1,3,12,0.076923,0.25,0.117647
Qwen_2.5_7B,rag,case_60_atm_2,results\plantuml_pipeline_run2\runs\open_source__qwen25_7b_instruct__rag\case_60_atm_2\run_01.puml,dataset\case_60_atm_2\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.480000,"[""EnterAmount"",""ReadAmount <<extended>>"",""SelectAmount <<extended>>"",""VerifyTransaction <<extended>>""]","[""EnterCustomValue"",""OutOfService"",""ReadAmount"",""ReleaseCard"",""SelectAmount"",""VerifyCard <<final>>"",""VerifyTransaction <<final>>""]","[{""ground_truth_state"":""EnterAmount"",""candidate_state"":""EnterCustomValue"",""ground_truth_normalized"":""enter amount"",""candidate_normalized"":""enter custom value"",""similarity"":0.599638,""match_type"":""relaxed""},{""ground_truth_state"":""ReadAmount <<extended>>"",""candidate_state"":""ReadAmount"",""ground_truth_normalized"":""read amount <<extended>>"",""candidate_normalized"":""read amount"",""similarity"":0.828014,""match_type"":""strict""},{""ground_truth_state"":""SelectAmount <<extended>>"",""candidate_state"":""SelectAmount"",""ground_truth_normalized"":""select amount <<extended>>"",""candidate_normalized"":""select amount"",""similarity"":0.824091,""match_type"":""strict""},{""ground_truth_state"":""VerifyTransaction <<extended>>"",""candidate_state"":""VerifyTransaction <<final>>"",""ground_truth_normalized"":""verify transaction <<extended>>"",""candidate_normalized"":""verify transaction <<final>>"",""similarity"":0.853373,""match_type"":""strict""}]",[],"[""OutOfService"",""ReleaseCard"",""VerifyCard <<final>>""]",4,7,4,0,3,0.571429,1.0,0.727273
DeepSeek_R1_14B,few_shot,case_65_plane,results\plantuml_pipeline_run2\runs\open_source__deepseek_r1_14b__few_shot\case_65_plane\run_01.puml,dataset\case_65_plane\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.480000,"[""In Maintenance"",""Ordered"",""Ready for Use"",""Scheduled for Maintenance""]","[""Arrival"",""Removed From Service"",""Maintenance"",""Operations"",""Order"",""OutOf Service"",""Preparation""]","[{""ground_truth_state"":""In Maintenance"",""candidate_state"":""Maintenance"",""ground_truth_normalized"":""in maintenance"",""candidate_normalized"":""maintenance"",""similarity"":0.854492,""match_type"":""strict""},{""ground_truth_state"":""Ordered"",""candidate_state"":""Order"",""ground_truth_normalized"":""ordered"",""candidate_normalized"":""order"",""similarity"":0.914529,""match_type"":""strict""}]","[""Ready for Use"",""Scheduled for Maintenance""]","[""Arrival"",""Removed From Service"",""Operations"",""OutOf Service"",""Preparation""]",4,7,2,2,5,0.285714,0.5,0.363636
Llama_3.1_8B,few_shot,case_65_plane,results\plantuml_pipeline_run2\runs\open_source__llama31_8b_instruct__few_shot\case_65_plane\run_01.puml,dataset\case_65_plane\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.480000,"[""In Maintenance"",""Ordered"",""Ready for Use"",""Scheduled for Maintenance""]","[""Arrival"",""Maintenance"",""Operations"",""Order"",""Preparation"",""Withdrawn""]","[{""ground_truth_state"":""In Maintenance"",""candidate_state"":""Maintenance"",""ground_truth_normalized"":""in maintenance"",""candidate_normalized"":""maintenance"",""similarity"":0.854492,""match_type"":""strict""},{""ground_truth_state"":""Ordered"",""candidate_state"":""Order"",""ground_truth_normalized"":""ordered"",""candidate_normalized"":""order"",""similarity"":0.914529,""match_type"":""strict""}]","[""Ready for Use"",""Scheduled for Maintenance""]","[""Arrival"",""Operations"",""Preparation"",""Withdrawn""]",4,6,2,2,4,0.333333,0.5,0.4
Mistral,rag,case_65_plane,results\plantuml_pipeline_run2\runs\open_source__mistral__rag\case_65_plane\run_01.puml,dataset\case_65_plane\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.480000,"[""In Maintenance"",""Ordered"",""Ready for Use"",""Scheduled for Maintenance""]","[""Arrival"",""Maintenance"",""Operations"",""Order"",""OutOfService"",""PermanentlyWithdrawn"",""Preparation""]","[{""ground_truth_state"":""In Maintenance"",""candidate_state"":""Maintenance"",""ground_truth_normalized"":""in maintenance"",""candidate_normalized"":""maintenance"",""similarity"":0.854492,""match_type"":""strict""},{""ground_truth_state"":""Ordered"",""candidate_state"":""Order"",""ground_truth_normalized"":""ordered"",""candidate_normalized"":""order"",""similarity"":0.914529,""match_type"":""strict""}]","[""Ready for Use"",""Scheduled for Maintenance""]","[""Arrival"",""Operations"",""OutOfService"",""PermanentlyWithdrawn"",""Preparation""]",4,7,2,2,5,0.285714,0.5,0.363636
Qwen_2.5_7B,rag,case_65_plane,results\plantuml_pipeline_run2\runs\open_source__qwen25_7b_instruct__rag\case_65_plane\run_01.puml,dataset\case_65_plane\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.480000,"[""In Maintenance"",""Ordered"",""Ready for Use"",""Scheduled for Maintenance""]","[""Arrival"",""Maintenance"",""Operations"",""Order"",""OutOfService"",""Preparation"",""WithdrawnFromService""]","[{""ground_truth_state"":""In Maintenance"",""candidate_state"":""Maintenance"",""ground_truth_normalized"":""in maintenance"",""candidate_normalized"":""maintenance"",""similarity"":0.854492,""match_type"":""strict""},{""ground_truth_state"":""Ordered"",""candidate_state"":""Order"",""ground_truth_normalized"":""ordered"",""candidate_normalized"":""order"",""similarity"":0.914529,""match_type"":""strict""}]","[""Ready for Use"",""Scheduled for Maintenance""]","[""Arrival"",""Operations"",""OutOfService"",""Preparation"",""WithdrawnFromService""]",4,7,2,2,5,0.285714,0.5,0.363636
DeepSeek_R1_14B,few_shot,case_67_atm_many_scenarios_1,results\plantuml_pipeline_run2\runs\open_source__deepseek_r1_14b__few_shot\case_67_atm_many_scenarios_1\run_01.puml,dataset\case_67_atm_many_scenarios_1\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.480000,"[""Dispensing"",""Ejecting"",""Idle"",""Printing"",""Processing Withdrawal"",""Terminating"",""Validating PIN"",""Waiting for Customer Choice"",""Waiting for PIN""]","[""CardInserted"",""CardReturned"",""DispensingCash"",""PINEntered"",""PINVerified"",""ProcessingWithdrawal"",""Ready""]","[{""ground_truth_state"":""Dispensing"",""candidate_state"":""DispensingCash"",""ground_truth_normalized"":""dispensing"",""candidate_normalized"":""dispensing cash"",""similarity"":0.625709,""match_type"":""relaxed_lexical""},{""ground_truth_state"":""Processing Withdrawal"",""candidate_state"":""ProcessingWithdrawal"",""ground_truth_normalized"":""processing withdrawal"",""candidate_normalized"":""processing withdrawal"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Validating PIN"",""candidate_state"":""PINVerified"",""ground_truth_normalized"":""validating pin"",""candidate_normalized"":""pin verified"",""similarity"":0.76382,""match_type"":""relaxed""},{""ground_truth_state"":""Waiting for PIN"",""candidate_state"":""PINEntered"",""ground_truth_normalized"":""waiting for pin"",""candidate_normalized"":""pin entered"",""similarity"":0.708279,""match_type"":""relaxed""}]","[""Ejecting"",""Idle"",""Printing"",""Terminating"",""Waiting for Customer Choice""]","[""CardInserted"",""CardReturned"",""Ready""]",9,7,4,5,3,0.571429,0.444444,0.5
Llama_3.1_8B,few_shot,case_67_atm_many_scenarios_1,results\plantuml_pipeline_run2\runs\open_source__llama31_8b_instruct__few_shot\case_67_atm_many_scenarios_1\run_01.puml,dataset\case_67_atm_many_scenarios_1\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.480000,"[""Dispensing"",""Ejecting"",""Idle"",""Printing"",""Processing Withdrawal"",""Terminating"",""Validating PIN"",""Waiting for Customer Choice"",""Waiting for PIN""]","[""ApproveWithdrawal"",""DispenseCash"",""Enter PIN"",""InsertCard"",""Invalid PIN"",""PrintReceipt"",""Ready for Next User"",""Reset"",""ResetATM"",""ReturnCard"",""Successful Login"",""Verify PIN""]","[{""ground_truth_state"":""Printing"",""candidate_state"":""PrintReceipt"",""ground_truth_normalized"":""printing"",""candidate_normalized"":""print receipt"",""similarity"":0.670337,""match_type"":""relaxed""},{""ground_truth_state"":""Processing Withdrawal"",""candidate_state"":""ApproveWithdrawal"",""ground_truth_normalized"":""processing withdrawal"",""candidate_normalized"":""approval withdrawal"",""similarity"":0.700973,""match_type"":""relaxed""},{""ground_truth_state"":""Validating PIN"",""candidate_state"":""Verify PIN"",""ground_truth_normalized"":""validating pin"",""candidate_normalized"":""verify pin"",""similarity"":0.872471,""match_type"":""strict""},{""ground_truth_state"":""Waiting for PIN"",""candidate_state"":""Enter PIN"",""ground_truth_normalized"":""waiting for pin"",""candidate_normalized"":""enter pin"",""similarity"":0.670858,""match_type"":""relaxed""}]","[""Dispensing"",""Ejecting"",""Idle"",""Terminating"",""Waiting for Customer Choice""]","[""DispenseCash"",""InsertCard"",""Invalid PIN"",""Ready for Next User"",""Reset"",""ResetATM"",""ReturnCard"",""Successful Login""]",9,12,4,5,8,0.333333,0.444444,0.380952
Mistral,rag,case_67_atm_many_scenarios_1,results\plantuml_pipeline_run2\runs\open_source__mistral__rag\case_67_atm_many_scenarios_1\run_01.puml,dataset\case_67_atm_many_scenarios_1\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.480000,"[""Dispensing"",""Ejecting"",""Idle"",""Printing"",""Processing Withdrawal"",""Terminating"",""Validating PIN"",""Waiting for Customer Choice"",""Waiting for PIN""]","[""Check Information"",""Ending Phase"",""Enter PIN"",""Idle"",""Process Transaction"",""Transfer Money"",""Display Options""]","[{""ground_truth_state"":""Idle"",""candidate_state"":""Idle"",""ground_truth_normalized"":""idle"",""candidate_normalized"":""idle"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Processing Withdrawal"",""candidate_state"":""Process Transaction"",""ground_truth_normalized"":""processing withdrawal"",""candidate_normalized"":""process transaction"",""similarity"":0.563776,""match_type"":""relaxed""},{""ground_truth_state"":""Terminating"",""candidate_state"":""Ending Phase"",""ground_truth_normalized"":""terminating"",""candidate_normalized"":""ending phase"",""similarity"":0.569615,""match_type"":""relaxed""},{""ground_truth_state"":""Waiting for PIN"",""candidate_state"":""Enter PIN"",""ground_truth_normalized"":""waiting for pin"",""candidate_normalized"":""enter pin"",""similarity"":0.670858,""match_type"":""relaxed""}]","[""Dispensing"",""Ejecting"",""Printing"",""Validating PIN"",""Waiting for Customer Choice""]","[""Check Information"",""Transfer Money"",""Display Options""]",9,7,4,5,3,0.571429,0.444444,0.5
Qwen_2.5_7B,rag,case_67_atm_many_scenarios_1,results\plantuml_pipeline_run2\runs\open_source__qwen25_7b_instruct__rag\case_67_atm_many_scenarios_1\run_01.puml,dataset\case_67_atm_many_scenarios_1\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.480000,"[""Dispensing"",""Ejecting"",""Idle"",""Printing"",""Processing Withdrawal"",""Terminating"",""Validating PIN"",""Waiting for Customer Choice"",""Waiting for PIN""]","[""Checking PIN"",""Correct PIN"",""Dispensing Cash and Printing Receipt"",""Idle"",""Incorrect PIN"",""Processing Transaction""]","[{""ground_truth_state"":""Idle"",""candidate_state"":""Idle"",""ground_truth_normalized"":""idle"",""candidate_normalized"":""idle"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Printing"",""candidate_state"":""Dispensing Cash and Printing Receipt"",""ground_truth_normalized"":""printing"",""candidate_normalized"":""dispensing cash and printing receipt"",""similarity"":0.5,""match_type"":""relaxed_lexical""},{""ground_truth_state"":""Processing Withdrawal"",""candidate_state"":""Processing Transaction"",""ground_truth_normalized"":""processing withdrawal"",""candidate_normalized"":""processing transaction"",""similarity"":0.621425,""match_type"":""relaxed""},{""ground_truth_state"":""Validating PIN"",""candidate_state"":""Checking PIN"",""ground_truth_normalized"":""validating pin"",""candidate_normalized"":""checking pin"",""similarity"":0.801416,""match_type"":""strict""},{""ground_truth_state"":""Waiting for PIN"",""candidate_state"":""Correct PIN"",""ground_truth_normalized"":""waiting for pin"",""candidate_normalized"":""correct pin"",""similarity"":0.650087,""match_type"":""relaxed""}]","[""Dispensing"",""Ejecting"",""Terminating"",""Waiting for Customer Choice""]","[""Incorrect PIN""]",9,6,5,4,1,0.833333,0.555556,0.666667
DeepSeek_R1_14B,few_shot,case_70_atm_many_scenarios_7,results\plantuml_pipeline_run2\runs\open_source__deepseek_r1_14b__few_shot\case_70_atm_many_scenarios_7\run_01.puml,dataset\case_70_atm_many_scenarios_7\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.480000,"[""Confiscating"",""Ejecting"",""Idle"",""Processing Customer Input"",""Processing Transaction"",""Validating PIN"",""Waiting for Customer Choice"",""Waiting for PIN""]","[""Card Inserted"",""Card Retained"",""Card Returned"",""Incorrect PIN"",""Invalid Card"",""Menu Options"",""PIN Check"",""Processing Information"",""Processing Transfer"",""Processing Withdraw"",""User Arrives""]","[{""ground_truth_state"":""Processing Customer Input"",""candidate_state"":""Processing Information"",""ground_truth_normalized"":""processing customer input"",""candidate_normalized"":""processing information"",""similarity"":0.566842,""match_type"":""relaxed""},{""ground_truth_state"":""Processing Transaction"",""candidate_state"":""Processing Transfer"",""ground_truth_normalized"":""processing transaction"",""candidate_normalized"":""processing transfer"",""similarity"":0.732432,""match_type"":""relaxed""},{""ground_truth_state"":""Validating PIN"",""candidate_state"":""PIN Check"",""ground_truth_normalized"":""validating pin"",""candidate_normalized"":""pin check"",""similarity"":0.797557,""match_type"":""relaxed""},{""ground_truth_state"":""Waiting for PIN"",""candidate_state"":""Incorrect PIN"",""ground_truth_normalized"":""waiting for pin"",""candidate_normalized"":""incorrect pin"",""similarity"":0.607396,""match_type"":""relaxed""}]","[""Confiscating"",""Ejecting"",""Idle"",""Waiting for Customer Choice""]","[""Card Inserted"",""Card Retained"",""Card Returned"",""Invalid Card"",""Menu Options"",""Processing Withdraw"",""User Arrives""]",8,11,4,4,7,0.363636,0.5,0.421053
Llama_3.1_8B,few_shot,case_70_atm_many_scenarios_7,results\plantuml_pipeline_run2\runs\open_source__llama31_8b_instruct__few_shot\case_70_atm_many_scenarios_7\run_01.puml,dataset\case_70_atm_many_scenarios_7\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.480000,"[""Confiscating"",""Ejecting"",""Idle"",""Processing Customer Input"",""Processing Transaction"",""Validating PIN"",""Waiting for Customer Choice"",""Waiting for PIN""]","[""Confiscating card"",""idle"",""Processing request"",""Validating PIN"",""Displaying options"",""Waiting for PIN""]","[{""ground_truth_state"":""Confiscating"",""candidate_state"":""Confiscating card"",""ground_truth_normalized"":""confiscating"",""candidate_normalized"":""confiscating card"",""similarity"":0.731439,""match_type"":""relaxed_lexical""},{""ground_truth_state"":""Idle"",""candidate_state"":""idle"",""ground_truth_normalized"":""idle"",""candidate_normalized"":""idle"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Processing Transaction"",""candidate_state"":""Processing request"",""ground_truth_normalized"":""processing transaction"",""candidate_normalized"":""processing request"",""similarity"":0.676358,""match_type"":""relaxed""},{""ground_truth_state"":""Validating PIN"",""candidate_state"":""Validating PIN"",""ground_truth_normalized"":""validating pin"",""candidate_normalized"":""validating pin"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Waiting for PIN"",""candidate_state"":""Waiting for PIN"",""ground_truth_normalized"":""waiting for pin"",""candidate_normalized"":""waiting for pin"",""similarity"":1.0,""match_type"":""exact_normalized""}]","[""Ejecting"",""Processing Customer Input"",""Waiting for Customer Choice""]","[""Displaying options""]",8,6,5,3,1,0.833333,0.625,0.714286
Mistral,rag,case_70_atm_many_scenarios_7,results\plantuml_pipeline_run2\runs\open_source__mistral__rag\case_70_atm_many_scenarios_7\run_01.puml,dataset\case_70_atm_many_scenarios_7\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.480000,"[""Confiscating"",""Ejecting"",""Idle"",""Processing Customer Input"",""Processing Transaction"",""Validating PIN"",""Waiting for Customer Choice"",""Waiting for PIN""]","[""ClosedDown"",""Confiscating"",""Ejecting"",""Idle"",""ProcessingTransaction"",""Validating PIN"",""Waiting for Customer Choice"",""Waiting for PIN""]","[{""ground_truth_state"":""Confiscating"",""candidate_state"":""Confiscating"",""ground_truth_normalized"":""confiscating"",""candidate_normalized"":""confiscating"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Ejecting"",""candidate_state"":""Ejecting"",""ground_truth_normalized"":""ejecting"",""candidate_normalized"":""ejecting"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Idle"",""candidate_state"":""Idle"",""ground_truth_normalized"":""idle"",""candidate_normalized"":""idle"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Processing Transaction"",""candidate_state"":""ProcessingTransaction"",""ground_truth_normalized"":""processing transaction"",""candidate_normalized"":""processing transaction"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Validating PIN"",""candidate_state"":""Validating PIN"",""ground_truth_normalized"":""validating pin"",""candidate_normalized"":""validating pin"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Waiting for Customer Choice"",""candidate_state"":""Waiting for Customer Choice"",""ground_truth_normalized"":""waiting for customer choice"",""candidate_normalized"":""waiting for customer choice"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Waiting for PIN"",""candidate_state"":""Waiting for PIN"",""ground_truth_normalized"":""waiting for pin"",""candidate_normalized"":""waiting for pin"",""similarity"":1.0,""match_type"":""exact_normalized""}]","[""Processing Customer Input""]","[""ClosedDown""]",8,8,7,1,1,0.875,0.875,0.875
